,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
502,Chad Dukes,2TM,RB,29,2,0,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,154,,
503,Chris Eitzmann,NWE,,23,5,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,103,,
504,Mondriel Fulcher,OAK,,24,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,109,,
505,Jason Garrett,NYG,QB,34,2,0,0,0,0,0,0,4,-4,-1.00,0,0,0,0,,0,0,,0,,,,-0.4,-0.4,-0.4,,83,,
506,Bryan Gilmore,ARI,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,174,,
507,Herbert Goodman,GNB,RB,23,5,0,0,0,0,0,0,3,-2,-0.67,0,1,1,0,0.00,0,2,1,0,,,,-1.2,-0.2,-1.7,,168,,
508,Mike Green,TEN,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,158,,
509,Rich Griffith,JAX,,31,16,1,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,99,,
510,Ty Hallock,CHI,,29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,156,,
511,Joe Hamilton,TAM,QB,23,1,0,0,0,0,0,0,1,-2,-2.00,0,0,0,0,,0,1,1,0,,,,-2.2,-1.2,-2.2,,80,,
512,Mark Hartsell,CHI,QB,27,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,75,,
513,Andre Hastings,TAM,,30,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,173,,
514,James Hill,SEA,,26,10,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,84,,
515,Bobby Hoying,OAK,QB,28,4,0,0,2,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,82,,
516,Todd Husak,WAS,QB,22,1,0,2,2,-2,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,77,,
517,Chris Jackson,TEN,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,180,,
518,Jarious Jackson,DEN,QB,23,2,0,0,1,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,76,,
519,James Jenkins,WAS,,33,13,6,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,104,,
520,Brian Jennings,SFO,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,,
521,Travis Jervey,SFO,RB,28,8,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,162,,
522,Bryan Johnson,WAS,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,6,,
523,Malcolm Johnson,2TM,,23,5,0,0,0,0,0,0,0,0,,0,8,0,0,,0,0,,0,,,,,,,,186,,
524,Isaac Jones,IND,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,179,,
525,John Jones,BAL,,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,92,,
526,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
527,Trey Junkin,ARI,,39,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,106,,
528,Josh Keur,IND,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,88,,
529,Mike Leach,TEN,,24,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,94,,
530,Brody Liddiard,MIA,,23,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,97,,
531,Dustin Lyman,CHI,TE,24,14,7,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,82,,
532,Matt Lytle,SEA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,,
533,Kevin McDougal,IND,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,,
534,Natrone Means,CAR,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,157,,
535,Jake Moreland,NYJ,,23,7,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,1,,
536,Harold Morrow,MIN,RB,27,16,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,155,,
537,Frank Murphy,TAM,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,184,,
538,Dallas Neil,ATL,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,96,,
539,Ryan Neufeld,JAX,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,85,,
540,Winslow Oliver,ATL,,27,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,,-2.0,-1.0,-2.0,,165,,
541,David Palmer,MIN,RB,28,6,0,0,0,0,0,0,0,0,,0,1,1,-2,-2.00,0,1,1,0,,,,-1.2,-0.2,-1.7,,166,,
542,Sirr Parker,CIN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,,
543,Jeff Paulk,NWE,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,,
544,Ed Perry,MIA,,26,9,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,101,,
545,Mareno Philyaw,ATL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,,
546,Chad Plummer,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,181,,
547,Jonathan Quinn,JAX,QB,25,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,78,,
548,Derek Rackley,ATL,,23,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,110,,
549,Tim Rattay,SFO,QB,23,1,0,1,1,-4,0,0,2,-1,-0.50,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,81,,
550,O.J. Santiago,DAL,,26,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,98,,
551,Kenny Shedd,WAS,,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,177,,
552,Paul Shields,IND,,24,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,161,,
553,Emanuel Smith,JAX,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,169,,
554,Matt Snider,GNB,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,5,,
555,Justin Snow,IND,,24,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,,
556,Blake Spence,TAM,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,102,,
557,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
558,Dave Stachelski,NOR,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,,
559,Brad St. Louis,CIN,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,93,,
560,Dwight Stone,NYJ,WR,36,12,0,0,0,0,0,0,3,3,1.00,0,1,0,0,,0,1,,0,,,,0.3,0.3,0.3,,165,,
561,Jay Tant,ARI,TE,23,5,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,81,,
562,Chris Thomas,STL,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,170,,
563,Derrius Thompson,WAS,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,167,,
564,Kevin Thompson,CLE,QB,23,1,0,1,1,8,0,0,1,0,0.00,0,0,0,0,,0,1,,0,,,,0.3,0.3,0.3,,71,,
565,Jerame Tuman,PIT,,24,16,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,86,,
566,Frank Wainright,BAL,,33,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,87,,
567,Craig Walendy,NYG,,23,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,164,,
568,Damon Washington,NYG,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,159,,
569,James Whalen,DAL,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,,
570,Austin Wheatley,NOR,,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,91,,
571,Danny Wuerffel,GNB,QB,26,1,0,0,0,0,0,0,2,-2,-1.00,0,,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,79,,
572,Bashir Yamini,TEN,,23,6,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,171,,
573,Todd Yoder,TAM,TE,22,9,0,0,0,0,0,0,0,0,,0,3,1,1,1.00,0,1,1,0,,,,-0.9,0.1,-1.4,,83,,
574,Joe Zelenka,WAS,,24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,89,,
575,Koy Detmer,PHI,QB,27,16,0,0,1,0,0,1,1,8,8.00,0,0,0,0,,0,0,,0,,,-1,-1.2,-0.2,-0.2,,84,,
