,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
345,Harlan Huckleby,GNB,RB,23,16,0,0,0,0,0,0,6,11,1.83,1,3,11,3.67,0,0,,1,,,8,11.2,11.2,9.7,,139,,
346,Fred Nixon,GNB,WR,22,15,0,0,0,0,0,0,0,0,,0,4,78,19.50,0,1,,0,,,8,10.8,11.3,8.8,,102,,
347,Lou Piccone,BUF,WR,31,9,0,0,0,0,0,0,0,0,,0,7,82,11.71,0,1,,0,,,8,14.2,14.7,10.7,,101,,
348,Doug Cosbie,DAL,TE,24,16,0,0,0,0,0,0,0,0,,0,2,11,5.50,1,0,,1,,,7,9.1,9.1,8.1,,54,,
349,Wally Henry,PHI,WR,26,7,0,0,0,0,0,0,0,0,,0,4,68,17.00,0,1,,0,,,7,9.8,10.3,7.8,,103,,
350,Joe Pisarcik,PHI,QB,28,9,0,15,22,187,0,0,3,-3,-1.00,0,0,0,,0,1,,0,,,7,6.2,6.7,6.2,,43,,
351,John Skibinski,CHI,RB,25,16,0,0,0,0,0,0,13,54,4.15,0,5,18,3.60,0,0,,0,,,7,12.2,12.2,9.7,,140,,
352,Mike Williams,KAN,TE,23,16,11,0,0,0,0,0,0,0,,0,2,9,4.50,1,0,,1,,,7,8.9,8.9,7.9,,55,,
353,Phil Francis,SFO,RB,23,5,1,0,0,0,0,0,7,36,5.14,0,3,23,7.67,0,0,,0,,,6,8.9,8.9,7.4,,142,,
354,Kenny Harrison,WAS,WR,27,9,0,0,0,0,0,0,2,-11,-5.50,0,8,66,8.25,0,0,,0,,,6,13.5,13.5,9.5,,106,,
355,Terry Miller,BUF,RB,24,15,0,0,0,0,0,0,12,35,2.92,0,3,25,8.33,0,0,,0,,,6,9.0,9.0,7.5,,141,,
356,Stan Rome,KAN,WR,24,10,0,0,0,0,0,0,0,0,,0,3,58,19.33,0,0,,0,,,6,8.8,8.8,7.3,,105,,
357,Don Strock,MIA,QB,30,16,2,30,62,313,1,5,1,-3,-3.00,0,0,0,,0,1,,0,,,6,5.2,13.7,10.2,,44,,
358,Don Westbrook,NWE,WR,27,14,0,0,0,0,0,0,0,0,,0,4,60,15.00,0,0,,0,,,6,10.0,10.0,8.0,,104,,
359,Sam Adkins,SEA,QB,25,4,0,10,23,136,1,3,6,18,3.00,0,0,0,,0,0,,0,,,5,5.2,8.2,8.2,,46,,
360,Jessie Green,SEA,WR,26,11,0,0,0,0,0,0,0,0,,0,4,47,11.75,0,1,,0,,,5,7.7,8.2,5.7,,109,,
361,Jeff Groth,HOU,WR,23,16,0,0,0,0,0,0,0,0,,0,4,47,11.75,0,2,,0,,,5,6.7,7.7,4.7,,108,,
362,Eddie Hicks,NYG,RB,25,3,1,0,0,0,0,0,19,50,2.63,0,1,4,4.00,0,2,,0,,,5,4.4,5.4,3.9,,143,,
363,Al Hunter,SEA,RB,25,9,0,0,0,0,0,0,9,14,1.56,0,3,40,13.33,0,1,,0,,,5,7.4,7.9,5.9,,144,,
364,Mike Kruczek,WAS,QB,27,7,1,22,31,209,0,2,9,5,0.56,0,0,0,,0,3,,0,,,5,1.9,5.4,3.9,,47,,
365,Dan Manucci,BUF,QB,23,2,0,5,6,64,0,0,3,29,9.67,0,0,0,,0,0,,0,,,5,5.5,5.5,5.5,,45,,
366,Ron Smith,SDG,WR,24,15,0,0,0,0,0,0,0,0,,0,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,107,,
367,Duke Fergerson,BUF,WR,26,9,0,0,0,0,0,0,0,0,,0,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,110,,
368,Mike Levenseller,CIN,WR,24,8,0,0,0,0,0,0,1,6,6.00,0,2,30,15.00,0,0,,0,,,4,5.6,5.6,4.6,,112,,
369,Rich Martini,OAK,WR,25,16,1,0,0,0,0,0,0,0,,0,1,36,36.00,0,0,,0,,,4,4.6,4.6,4.1,,113,,
370,Lydell Mitchell,RAM,RB,31,2,0,0,0,0,0,0,7,16,2.29,0,2,21,10.50,0,0,,0,,,4,5.7,5.7,4.7,,146,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Larry Mucker,TAM,WR,26,7,0,0,0,0,0,0,0,0,,0,2,37,18.50,0,0,,0,,,4,5.7,5.7,4.7,,111,,
373,Gifford Nielsen,HOU,QB,26,16,0,2,4,12,1,0,1,0,0.00,0,0,0,,0,1,,0,,,4,3.5,4.0,3.5,,48,,
374,Booker Russell,SDG,RB,24,15,0,0,0,0,0,0,8,41,5.13,0,0,0,,0,1,,0,,,4,3.1,3.6,3.1,,145,,
375,Tom Clements,KAN,QB,27,1,0,7,12,77,0,0,2,0,0.00,0,0,0,,0,2,,0,,,3,1.1,2.1,1.1,,49,,
376,Jim Corbett,CIN,TE,25,4,0,0,0,0,0,0,0,0,,0,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,56,,
377,Brian DeRoo,BAL,WR,24,16,0,0,0,0,0,0,0,0,,0,2,34,17.00,0,0,,0,,,3,5.4,5.4,4.4,,114,,
378,Scott Laidlaw,NYG,RB,27,7,1,0,0,0,0,0,5,10,2.00,0,2,16,8.00,0,0,,0,,,3,4.6,4.6,3.6,,147,,
379,Tinker Owens,NOR,WR,26,7,0,0,0,0,0,0,0,0,,0,1,26,26.00,0,0,,0,,,3,3.6,3.6,3.1,,115,,
380,Larry Brunson,DEN,WR,31,13,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,118,,
381,Ken Callicutt,DET,RB,25,13,0,0,0,0,0,0,0,0,,0,1,19,19.00,0,5,,0,,,2,-2.1,0.4,-2.6,,148,,
382,Mike Cobb,CHI,TE,25,4,3,0,0,0,0,0,0,0,,0,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,60,,
383,Phil DuBois,WAS,TE,24,2,1,0,0,0,0,0,0,0,,0,1,16,16.00,0,0,,0,,,2,2.6,2.6,2.1,,59,,
384,Jeff Lee,STL,WR,25,4,0,0,0,0,0,0,0,0,,0,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,117,,
385,Terry Nelson,RAM,TE,29,4,2,0,0,0,0,0,0,0,,0,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,57,,
386,McDonald Oden,CLE,TE,22,16,0,0,0,0,0,0,0,0,,0,3,18,6.00,0,0,,0,,,2,4.8,4.8,3.3,,58,,
387,Frank Pollard,PIT,RB,23,16,0,0,0,0,0,0,4,16,4.00,0,0,0,,0,1,,0,,,2,0.6,1.1,0.6,,149,,
388,Tim Smith,HOU,WR,23,16,0,0,0,0,0,0,0,0,,0,2,21,10.50,0,1,,0,,,2,3.1,3.6,2.1,,116,,
389,Marc Wilson,OAK,QB,23,2,0,3,5,31,0,0,1,3,3.00,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,50,,
390,Anthony Anderson,ATL,RB,24,16,0,0,0,0,0,0,6,5,0.83,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,155,,
391,Vickey Ray Anderson,GNB,RB,24,7,0,0,0,0,0,0,4,5,1.25,0,2,2,1.00,0,1,,0,,,1,1.7,2.2,0.7,,152,,
392,Zachary Dixon,2TM,RB,24,6,0,0,0,0,0,0,2,8,4.00,0,1,5,5.00,0,0,,0,,,1,2.3,2.3,1.8,,150,,
393,Ben Garry,BAL,RB,24,3,0,0,0,0,0,0,0,0,,0,1,9,9.00,0,1,,0,,,1,0.9,1.4,0.4,,151,,
394,Lewis Gilbert,2TM,TE,24,9,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,61,,
395,Pat Haden,RAM,QB,27,4,1,19,41,185,0,4,3,12,4.00,0,0,0,,0,1,,0,,,1,-0.4,4.1,3.6,,54,,
396,Jeff Knapple,DEN,QB,24,2,0,1,4,15,0,0,6,0,0.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,55,,
397,Kenny Lewis,NYJ,RB,23,7,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,153,,
398,Rich Mauti,NOR,WR,26,9,0,0,0,0,0,0,1,2,2.00,0,1,10,10.00,0,0,,0,,,1,2.2,2.2,1.7,,120,,
399,Cleo Montgomery,CIN,WR,24,14,0,0,0,0,0,0,1,12,12.00,0,0,0,,0,3,,0,,,1,-1.8,-0.3,-1.8,,119,,
400,Emery Moorehead,DEN,TE,26,16,0,0,0,0,0,0,2,7,3.50,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,62,,
401,Mike Moroski,ATL,QB,23,3,0,2,3,24,0,0,0,0,,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,52,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Rod Phillips,STL,RB,28,16,0,0,0,0,0,0,2,6,3.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,154,,
404,Steve Pisarkiewicz,GNB,QB,27,1,0,2,5,19,0,0,0,0,,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,53,,
405,Jeff Rutledge,RAM,QB,23,1,0,1,4,26,0,0,0,0,,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,51,,
406,Don Testerman,MIA,RB,28,5,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,156,,
407,Jerry Aldridge,SFO,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,169,,
408,Alton Alexis,CIN,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,135,,
409,Mack Alston,BAL,,33,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,66,,
410,Terry Anderson,SFO,,25,4,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,124,,
411,Adger Armstrong,HOU,,23,16,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,175,,
412,Gordon Banks,NOR,WR,22,7,0,0,0,0,0,0,1,-5,-5.00,0,1,7,7.00,0,0,,0,,,,1.2,1.2,0.7,,121,,
413,Bobby Batton,NYJ,RB,23,8,0,0,0,0,0,0,3,4,1.33,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,157,,
414,Ed Beckman,KAN,,25,16,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,65,,
415,Art Best,NYG,,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,174,,
416,Luther Blue,PHI,,26,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,128,,
417,Craig Bradshaw,HOU,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,61,,
418,Preston Brown,NWE,,22,5,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,125,,
419,Bob Bruer,2TM,,27,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,68,,
420,Ed Burns,NOR,,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,63,,
421,Gerald Carter,NYJ,,23,3,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,132,,
422,Todd Christensen,OAK,,24,16,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,1,,,,6.0,6.0,6.0,,69,,
423,Boobie Clark,HOU,RB,30,6,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,159,,
424,Jim Culbreath,2TM,RB,28,3,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,161,,
425,Tom Donovan,NOR,,23,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,133,,
426,Ken Dunek,PHI,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,64,,
427,Bob Ferrell,SFO,,28,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,173,,
428,Chuck Fusina,TAM,QB,23,2,0,2,4,18,0,1,1,14,14.00,0,0,0,,0,0,,0,,,,0.1,1.1,1.1,,58,,
429,Roy Green,STL,,23,15,6,0,0,0,0,0,0,0,,0,0,0,,0,2,,1,,,,4.0,5.0,4.0,,134,,
430,Eric Hipple,DET,,23,15,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,66,,
431,I.M. Hipp,OAK,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,171,,
432,Gary Hogeboom,DAL,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,65,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,David Humm,BUF,QB,28,16,0,4,14,39,0,1,1,5,5.00,0,0,0,,0,1,,0,,,,-0.9,0.6,0.1,,59,,
435,Dennis Johnson,NYG,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,167,,
436,Nate Johnson,NYG,,23,16,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,122,,
437,Bobby Kimball,GNB,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,123,,
438,Dave Krieg,SEA,QB,22,1,0,0,2,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,,
439,Ron LaPointe,BAL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,70,,
440,Bob Lee,RAM,QB,34,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,67,,
441,Randy Love,STL,RB,24,16,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,3,,0,,,,-2.7,-1.2,-2.7,,160,,
442,Mike Loyd,STL,QB,24,5,1,5,28,49,0,1,6,2,0.33,0,0,0,,0,1,,0,,,,-0.8,0.7,0.2,,57,,
443,Ed Luther,SDG,QB,23,5,0,2,3,26,0,1,3,5,1.67,0,0,0,,0,0,,0,,,,-0.5,0.5,0.5,,69,,
444,Mark Malone,PIT,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,64,,
445,Paul McDonald,CLE,QB,22,15,0,0,0,0,0,0,3,-2,-0.67,0,0,0,,0,2,,0,,,,-2.2,-1.2,-2.2,,68,,
446,Zion McKinney,WAS,,22,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,126,,
447,Guido Merkens,2TM,,25,4,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,130,,
448,Russ Mikeska,ATL,TE,25,16,2,0,0,0,0,0,0,0,,0,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,63,,
449,Kevin Miller,MIN,,25,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,131,,
450,Rick Moser,MIA,,24,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,166,,
451,Ben Norman,DEN,,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,176,,
452,Ulysses Norris,DET,,23,16,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,77,,
453,Gary Parris,STL,,30,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,72,,
454,Ricky Patton,SFO,RB,26,9,0,0,0,0,0,0,1,1,1.00,0,0,0,,0,1,,0,,,,-0.9,-0.4,-0.9,,165,,
455,Nathan Poole,CIN,RB,24,16,0,0,0,0,0,0,5,6,1.20,0,2,-4,-2.00,0,1,,0,,,,1.2,1.7,0.2,,163,,
456,Bob Raba,BAL,,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,73,,
457,Grady Richardson,WAS,,28,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,67,,
458,Nate Rivers,NYG,,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,168,,
459,Bo Robinson,DET,RB,24,14,0,0,0,0,0,0,3,2,0.67,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,164,,
460,Jim Robinson,SFO,,27,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,129,,
461,Conrad Rucker,2TM,,26,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,74,,
462,Pat Ryan,NYJ,,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,62,,
463,Barty Smith,GNB,RB,28,1,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,162,,
464,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
465,Mike Smith,ATL,,22,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,127,,
466,Ken Talton,DET,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,172,,
467,John Thompson,GNB,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,76,,
468,Bob Torrey,PHI,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,170,,
469,Stu Voigt,MIN,,32,3,3,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,71,,
470,Jim Walsh,SEA,RB,24,4,0,0,0,0,0,0,2,4,2.00,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,158,,
471,David Whitehurst,GNB,QB,25,2,0,5,15,55,0,1,0,0,,0,0,0,,0,1,,0,,,,-0.8,0.7,0.2,,56,,
472,James Wright,DEN,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,75,,
473,Guy Benjamin,NOR,QB,25,2,0,7,17,28,0,1,0,0,,0,0,0,,0,0,,0,,,-1,-0.9,0.1,0.1,,70,,
474,LaRue Harrington,SDG,RB,23,4,0,0,0,0,0,0,4,-7,-1.75,0,0,0,,0,0,,0,,,-1,-0.7,-0.7,-0.7,,177,,
475,Jeff Komlo,DET,QB,24,4,0,2,4,26,0,1,0,0,,0,0,0,,0,0,,0,,,-1,-1.0,,,,71,,
476,Rusty Lisch,STL,QB,24,2,0,6,17,68,0,3,0,0,,0,0,0,,0,0,,0,,,-3,-3.3,-0.3,-0.3,,72,,
477,Bill Troup,GNB,QB,29,2,0,4,12,48,0,3,0,0,,0,0,0,,0,0,,0,,,-4,-4.1,-1.1,-1.1,,73,,
