,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
346,Sam Cunningham,NWE,RB,32,6,2,0,0,0,0,0,9,21,2.33,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,122,,
347,Doug Donley,DAL,WR,23,6,0,0,0,0,0,0,0,0,,0,2,23,11.50,0,2,,0,,,2,2.3,3.3,1.3,,111,,
348,Clark Gaines,KAN,RB,28,9,0,0,0,0,0,0,1,0,0.00,0,2,17,8.50,0,0,,0,,,2,3.7,3.7,2.7,,125,,
349,Roland Harper,CHI,RB,29,8,0,0,0,0,0,0,3,7,2.33,0,1,8,8.00,0,0,,0,,,2,2.5,2.5,2.0,,127,,
350,Roland Hooks,BUF,RB,29,6,0,0,0,0,0,0,5,23,4.60,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,120,,
351,Harlan Huckleby,GNB,RB,25,9,0,0,0,0,0,0,4,19,4.75,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,124,,
352,Wilbur Jackson,WAS,RB,31,1,0,0,0,0,0,0,4,6,1.50,0,1,9,9.00,0,0,,0,,,2,2.5,2.5,2.0,,131,,
353,Matt Kofler,BUF,QB,23,4,0,0,0,0,0,0,2,21,10.50,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,47,,
354,Amos Lawrence,SFO,RB,24,8,1,0,0,0,0,0,5,7,1.40,0,2,12,6.00,0,1,,0,,,2,2.9,3.4,1.9,,123,,
355,Gary Lewis,GNB,TE,24,9,0,0,0,0,0,0,0,0,,0,3,21,7.00,0,0,,0,,,2,5.1,5.1,3.6,,60,,
356,Russ Mikeska,ATL,TE,27,5,0,0,0,0,0,0,0,0,,0,2,19,9.50,0,0,,0,,,2,3.9,3.9,2.9,,61,,
357,Craig Morton,DEN,QB,39,3,3,18,26,193,0,3,0,0,,0,0,0,,0,1,,0,,,2,0.7,4.2,3.7,,48,,
358,Jim Obradovich,TAM,TE,29,9,3,0,0,0,0,0,0,0,,0,2,22,11.00,0,0,,0,,,2,4.2,4.2,3.2,,59,,
359,George Peoples,DAL,RB,22,8,0,0,0,0,0,0,7,22,3.14,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,121,,
360,Danny Pittman,NYG,WR,24,8,0,0,0,0,0,0,0,0,,0,1,21,21.00,0,0,,0,,,2,3.1,3.1,2.6,,112,,
361,Lawrence Sampleton,PHI,TE,23,9,0,0,0,0,0,0,0,0,,0,1,24,24.00,0,0,,0,,,2,3.4,3.4,2.9,,58,,
362,Arthur Whittington,BUF,RB,27,2,0,0,0,0,0,0,7,15,2.14,0,0,0,,0,2,,0,,,2,-0.5,0.5,-0.5,,128,,
363,Chester Willis,RAI,RB,24,8,0,0,0,0,0,0,6,15,2.50,0,0,0,,0,2,,0,,,2,-0.5,0.5,-0.5,,126,,
364,Johnnie Wright,BAL,RB,24,7,0,0,0,0,0,0,1,3,3.00,0,1,12,12.00,0,0,,0,,,2,2.5,2.5,2.0,,129,,
365,Jerry Bell,TAM,TE,23,9,1,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,66,,
366,Ricky Bell,SDG,RB,27,4,0,0,0,0,0,0,2,6,3.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,141,,
367,Walt Easley,SFO,RB,25,1,0,0,0,0,0,0,5,11,2.20,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,134,,
368,Vagas Ferguson,NWE,RB,25,2,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,142,,
369,Danny Fulton,CLE,WR,26,9,0,0,0,0,0,0,0,0,,0,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,113,,
370,Alvin Garrett,WAS,WR,26,9,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,114,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Jack Holmes,NOR,RB,29,5,0,0,1,0,0,0,2,8,4.00,0,1,2,2.00,0,0,,0,,,1,2.0,2.0,1.5,,135,,
373,Melvin Hoover,PHI,WR,23,7,0,0,0,0,0,0,1,5,5.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,115,,
374,Jim Jodat,SDG,RB,28,7,0,0,0,0,0,0,3,7,2.33,0,1,0,0.00,0,0,,0,,,1,1.7,1.7,1.2,,140,,
375,Cedric Jones,NWE,WR,22,2,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,116,,
376,Keith Krepfle,ATL,TE,30,4,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,67,,
377,Ronnie Lee,MIA,TE,26,9,5,0,0,0,0,0,0,0,,0,2,6,3.00,0,0,,0,,,1,2.6,2.6,1.6,,64,,
378,Rob Lytle,DEN,RB,28,9,0,0,0,0,0,0,2,2,1.00,0,1,10,10.00,0,0,,0,,,1,2.2,2.2,1.7,,133,,
379,Reese McCall,BAL,TE,26,7,0,0,0,0,0,0,0,0,,0,2,6,3.00,0,0,,0,,,1,2.6,2.6,1.6,,65,,
380,Tom Newton,NYJ,RB,28,9,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,138,,
381,Leon Perry,NYG,RB,25,2,1,0,0,0,0,0,3,14,4.67,0,1,-1,-1.00,0,1,,0,,,1,1.3,1.8,0.8,,132,,
382,Joe Pisarcik,PHI,QB,30,1,0,1,1,24,0,0,0,0,,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,49,,
383,Jay Saldi,DAL,TE,28,5,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,63,,
384,Ray Strong,ATL,RB,26,9,0,0,0,0,0,0,4,9,2.25,0,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,136,,
385,Del Thompson,KAN,RB,24,6,0,0,0,0,0,0,4,7,1.75,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,139,,
386,Ken Thompson,STL,WR,24,1,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,117,,
387,Rich Thomaselli,HOU,RB,25,9,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,137,,
388,Mike Williams,WAS,TE,23,6,1,0,0,0,0,0,0,0,,0,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,62,,
389,Willis Adams,CLE,,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,126,,
390,Robert Alexander,RAM,RB,24,9,0,0,0,0,0,0,1,3,3.00,0,1,-7,-7.00,0,2,,0,,,,-1.4,-0.4,-1.9,,172,,
391,Steve Alvers,NYJ,,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,75,,
392,Walt Arnold,HOU,,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,78,,
393,Elmer Bailey,BAL,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,127,,
394,Dave Barrett,TAM,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,152,,
395,Don Bass,NOR,,26,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,132,,
396,Hank Bauer,SDG,,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,147,,
397,Ed Beckman,KAN,,27,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,76,,
398,Guy Benjamin,SFO,QB,27,2,0,1,1,10,0,0,0,0,,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,50,,
399,Rick Berns,RAI,,26,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,170,,
400,Robert Blakley,KAN,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,121,,
401,Clay Brown,ATL,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,71,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Reggie Brown,ATL,,22,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,154,,
404,Cullen Bryant,RAM,,31,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,164,,
405,Steve Bryant,HOU,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,134,,
406,Don Calhoun,PHI,,30,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,155,,
407,Ken Callicutt,DET,,27,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,169,,
408,Rich Campbell,GNB,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
409,Glenn Carano,DAL,,27,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
410,Rich Caster,WAS,,34,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,80,,
411,Bob Chandler,RAI,,33,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,128,,
412,Allan Clark,2TM,,25,6,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,148,,
413,Tom Coombs,NYJ,,23,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,82,,
414,Larry Cowan,2TM,RB,22,8,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,145,,
415,William Curran,ATL,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,136,,
416,Mark Duper,MIA,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,137,,
417,Earl Ferrell,STL,,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,2,,
418,Tom Flick,NWE,QB,24,3,0,0,5,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,59,,
419,Bob Gagliano,KAN,QB,24,1,0,1,1,7,0,0,0,0,,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,51,,
420,Jerry Golsteyn,TAM,QB,28,1,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,54,,
421,David Green,CLE,,29,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,160,,
422,Sam Harrell,MIN,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,158,,
423,Vince Heflin,MIA,,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,122,,
424,Wally Henry,PHI,,28,8,0,0,0,0,0,0,0,0,,0,0,0,,0,4,,0,,,,-4.0,-2.0,-4.0,,123,,
425,Gary Hogeboom,DAL,QB,24,4,0,3,8,45,0,1,3,0,0.00,0,0,0,,0,2,,0,,,,-2.2,-0.2,-1.2,,60,,
426,Pete Holohan,SDG,,23,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,73,,
427,Harold Jackson,MIN,,36,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,118,,
428,Derrick Jensen,RAI,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,168,,
429,Jim Jensen,MIA,WR,24,6,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,130,,
430,Andy Johnson,NWE,,30,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,151,,
431,A.J. Jones,RAM,,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,150,,
432,James Jones,DAL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,161,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Eric Lane,SEA,RB,23,9,0,0,1,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,149,,
435,Edward Lee,DET,,23,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,138,,
436,Marvin Lewis,NOR,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,157,,
437,Rusty Lisch,STL,,26,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,55,,
438,Kerry Locklin,RAM,,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,70,,
439,Randy Love,STL,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,167,,
440,Orlando McDaniel,DEN,,22,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,124,,
441,Mardye McDole,MIN,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,119,,
442,Eddie McGill,STL,,22,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,83,,
443,Ted McKnight,BUF,,28,3,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,166,,
444,Terdell Middleton,TAM,,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,153,,
445,Cleo Montgomery,RAI,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,131,,
446,Rick Moser,2TM,,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,163,,
447,Calvin Murray,PHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,159,,
448,Dana Nafziger,TAM,,29,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,79,,
449,McDonald Oden,CLE,TE,24,9,0,0,0,0,0,0,0,0,,0,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,68,,
450,Ricky Patton,SFO,,28,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,162,,
451,Ricky Porter,DET,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,156,,
452,Derrick Ramsey,RAI,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,74,,
453,John Rodgers,PIT,,22,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,72,,
454,Tim Smith,HOU,,25,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,129,,
455,Kurt Sohn,NYJ,,25,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,125,,
456,Dave Stief,STL,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,133,,
457,Rodney Tate,CIN,RB,23,9,0,0,0,0,0,0,2,2,1.00,0,0,0,,0,2,,0,,,,-1.8,-0.8,-1.8,,146,,
458,Billy Taylor,RAI,RB,26,1,0,0,0,0,0,0,4,3,0.75,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,144,,
459,Greg Taylor,NWE,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,165,,
460,Calvin Thomas,CHI,RB,22,6,0,0,0,0,0,0,5,4,0.80,0,0,0,,0,1,,0,,,,-0.6,-0.1,-0.6,,143,,
461,Jack Thompson,CIN,,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,53,,
462,Ricky Thompson,STL,,28,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,120,,
463,Rick Trocano,CLE,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,,
464,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
465,Brooks Williams,CHI,,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,81,,
466,Brian Williams,NWE,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,69,,
467,Newton Williams,SFO,,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,171,,
468,Frank Wilson,PIT,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,77,,
469,Marc Wilson,RAI,QB,25,8,0,1,2,4,0,0,0,0,,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,52,,
470,Tony Woodruff,PHI,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,135,,
471,Ed Luther,SDG,QB,25,9,0,2,4,55,0,1,1,-13,-13.00,0,0,0,,0,1,,0,,,-1,-2.1,-0.6,-1.1,,63,,
472,Turk Schonert,CIN,QB,25,2,0,1,1,6,0,0,3,-8,-2.67,0,0,0,,0,1,,0,,,-1,-1.6,-1.1,-1.6,,61,,
473,Cliff Stoudt,PIT,QB,27,6,0,14,35,154,0,5,11,28,2.55,0,0,0,,0,1,,0,,,-1,-2.0,3.5,3.0,,62,,
474,Billy Waddy,RAM,WR,28,3,0,0,0,0,0,0,2,-11,-5.50,0,0,0,,0,1,,0,,,-1,-2.1,-1.6,-2.1,,139,,
475,Vince Evans,CHI,QB,27,4,0,12,28,125,0,4,2,0,0.00,0,0,0,,0,1,,0,,,-3,-4.0,0.5,,,64,,
