,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
286,Cazzie Russell,SF,33.0,CHI,36.0,0.0,789.0,133.0,304.0,0.438,0.0,0.0,0.0,133.0,304.0,0.438,0.438,49.0,57.0,0.86,31.0,52.0,83.0,61.0,19.0,4.0,35.0,63.0,315.0,1978
287,Fred Saunders,SF,26.0,TOT,56.0,0.0,643.0,99.0,234.0,0.423,0.0,0.0,0.0,99.0,234.0,0.423,0.423,26.0,36.0,0.722,38.0,73.0,111.0,46.0,21.0,14.0,42.0,106.0,224.0,1978
290,Dale Schlueter,C,32.0,POR,10.0,0.0,109.0,8.0,19.0,0.421,0.0,0.0,0.0,8.0,19.0,0.421,0.421,9.0,18.0,0.5,5.0,16.0,21.0,18.0,3.0,2.0,15.0,20.0,25.0,1978
291,Alvin Scott,SF,22.0,PHO,81.0,0.0,1538.0,180.0,369.0,0.488,0.0,0.0,0.0,180.0,369.0,0.488,0.488,132.0,191.0,0.691,135.0,222.0,357.0,88.0,52.0,40.0,85.0,158.0,492.0,1978
292,Charlie Scott,SG,29.0,TOT,79.0,0.0,2473.0,435.0,994.0,0.438,0.0,0.0,0.0,435.0,994.0,0.438,0.438,194.0,260.0,0.746,62.0,187.0,249.0,378.0,110.0,17.0,238.0,252.0,1064.0,1978
295,Bruce Seals,SF,24.0,SEA,73.0,0.0,1322.0,230.0,551.0,0.417,0.0,0.0,0.0,230.0,551.0,0.417,0.417,111.0,175.0,0.634,62.0,164.0,226.0,81.0,41.0,33.0,103.0,210.0,571.0,1978
296,Lonnie Shelton,PF,22.0,NYK,82.0,0.0,2319.0,508.0,988.0,0.514,0.0,0.0,0.0,508.0,988.0,0.514,0.514,203.0,276.0,0.736,204.0,376.0,580.0,195.0,109.0,112.0,228.0,350.0,1219.0,1978
297,Steve Sheppard,SF,23.0,CHI,64.0,0.0,698.0,119.0,262.0,0.454,0.0,0.0,0.0,119.0,262.0,0.454,0.454,37.0,56.0,0.661,67.0,64.0,131.0,43.0,14.0,3.0,46.0,72.0,275.0,1978
298,John Shumate,PF,25.0,TOT,80.0,0.0,2760.0,391.0,773.0,0.506,0.0,0.0,0.0,391.0,773.0,0.506,0.506,400.0,508.0,0.787,157.0,525.0,682.0,180.0,90.0,52.0,232.0,200.0,1182.0,1978
301,Jack Sikma,C,22.0,SEA,82.0,0.0,2238.0,342.0,752.0,0.455,0.0,0.0,0.0,342.0,752.0,0.455,0.455,192.0,247.0,0.777,196.0,482.0,678.0,134.0,68.0,40.0,186.0,300.0,876.0,1978
302,James Silas,PG,28.0,SAS,37.0,0.0,311.0,43.0,97.0,0.443,0.0,0.0,0.0,43.0,97.0,0.443,0.443,60.0,73.0,0.822,4.0,19.0,23.0,38.0,11.0,1.0,30.0,29.0,146.0,1978
303,Paul Silas,PF,34.0,SEA,82.0,0.0,2172.0,184.0,464.0,0.397,0.0,0.0,0.0,184.0,464.0,0.397,0.397,109.0,186.0,0.586,289.0,377.0,666.0,145.0,65.0,16.0,152.0,182.0,477.0,1978
304,Ralph Simpson,SG,28.0,TOT,64.0,0.0,1323.0,216.0,576.0,0.375,0.0,0.0,0.0,216.0,576.0,0.375,0.375,85.0,104.0,0.817,53.0,104.0,157.0,159.0,75.0,7.0,126.0,90.0,517.0,1978
307,Scott Sims,PG,22.0,SAS,12.0,0.0,95.0,10.0,26.0,0.385,0.0,0.0,0.0,10.0,26.0,0.385,0.385,10.0,15.0,0.667,5.0,8.0,13.0,20.0,3.0,0.0,19.0,16.0,30.0,1978
308,Al Skinner,SG,25.0,TOT,77.0,0.0,1551.0,222.0,488.0,0.455,0.0,0.0,0.0,222.0,488.0,0.455,0.455,162.0,203.0,0.798,67.0,157.0,224.0,146.0,65.0,20.0,161.0,242.0,606.0,1978
311,Bingo Smith,SG,31.0,CLE,82.0,0.0,1581.0,369.0,840.0,0.439,0.0,0.0,0.0,369.0,840.0,0.439,0.439,108.0,135.0,0.8,65.0,142.0,207.0,91.0,38.0,21.0,81.0,155.0,846.0,1978
312,Elmore Smith,C,28.0,CLE,81.0,0.0,1996.0,402.0,809.0,0.497,0.0,0.0,0.0,402.0,809.0,0.497,0.497,205.0,309.0,0.663,178.0,500.0,678.0,57.0,50.0,176.0,141.0,241.0,1009.0,1978
313,Phil Smith,SG,25.0,GSW,82.0,0.0,2940.0,648.0,1373.0,0.472,0.0,0.0,0.0,648.0,1373.0,0.472,0.472,316.0,389.0,0.812,100.0,200.0,300.0,393.0,108.0,27.0,266.0,219.0,1612.0,1978
314,Randy Smith,SG,29.0,BUF,82.0,0.0,3314.0,789.0,1697.0,0.465,0.0,0.0,0.0,789.0,1697.0,0.465,0.465,443.0,554.0,0.8,110.0,200.0,310.0,458.0,172.0,11.0,286.0,224.0,2021.0,1978
315,Robert Smith,PG,22.0,DEN,45.0,0.0,378.0,50.0,97.0,0.515,0.0,0.0,0.0,50.0,97.0,0.515,0.515,21.0,24.0,0.875,6.0,30.0,36.0,39.0,18.0,3.0,20.0,52.0,121.0,1978
316,Willie Smith,PG,24.0,IND,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1978
317,Dick Snyder,SG,33.0,CLE,58.0,0.0,660.0,112.0,252.0,0.444,0.0,0.0,0.0,112.0,252.0,0.444,0.444,56.0,64.0,0.875,9.0,40.0,49.0,56.0,23.0,19.0,48.0,74.0,280.0,1978
318,Ricky Sobers,PG,25.0,IND,79.0,0.0,3019.0,553.0,1221.0,0.453,0.0,0.0,0.0,553.0,1221.0,0.453,0.453,330.0,400.0,0.825,92.0,235.0,327.0,584.0,170.0,23.0,352.0,308.0,1436.0,1978
319,Kevin Stacom,SG,26.0,BOS,55.0,0.0,1006.0,206.0,484.0,0.426,0.0,0.0,0.0,206.0,484.0,0.426,0.426,54.0,71.0,0.761,26.0,80.0,106.0,111.0,28.0,3.0,69.0,60.0,466.0,1978
320,Larry Steele,SG,28.0,POR,65.0,0.0,1132.0,210.0,447.0,0.47,0.0,0.0,0.0,210.0,447.0,0.47,0.47,100.0,122.0,0.82,34.0,79.0,113.0,87.0,59.0,5.0,66.0,138.0,520.0,1978
321,Earl Tatum,SG,24.0,TOT,82.0,0.0,2522.0,510.0,1087.0,0.469,0.0,0.0,0.0,510.0,1087.0,0.469,0.469,153.0,196.0,0.781,79.0,216.0,295.0,296.0,140.0,40.0,184.0,257.0,1173.0,1978
324,Brian Taylor,PG,26.0,DEN,39.0,0.0,1222.0,182.0,403.0,0.452,0.0,0.0,0.0,182.0,403.0,0.452,0.452,88.0,115.0,0.765,30.0,68.0,98.0,132.0,71.0,9.0,77.0,120.0,452.0,1978
325,Claude Terry,SG,28.0,ATL,27.0,0.0,166.0,25.0,68.0,0.368,0.0,0.0,0.0,25.0,68.0,0.368,0.368,9.0,11.0,0.818,3.0,12.0,15.0,7.0,6.0,0.0,8.0,14.0,59.0,1978
326,David Thompson,SG,23.0,DEN,80.0,0.0,3025.0,826.0,1584.0,0.521,0.0,0.0,0.0,826.0,1584.0,0.521,0.521,520.0,668.0,0.778,156.0,234.0,390.0,362.0,92.0,99.0,245.0,213.0,2172.0,1978
327,Dean Tolson,PF,26.0,SEA,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1978
328,Rudy Tomjanovich,SF,29.0,HOU,23.0,0.0,849.0,217.0,447.0,0.485,0.0,0.0,0.0,217.0,447.0,0.485,0.485,61.0,81.0,0.753,40.0,98.0,138.0,32.0,15.0,5.0,38.0,63.0,495.0,1978
329,Dave Twardzik,PG,27.0,POR,75.0,0.0,1820.0,242.0,409.0,0.592,0.0,0.0,0.0,242.0,409.0,0.592,0.592,183.0,234.0,0.782,36.0,98.0,134.0,244.0,107.0,4.0,158.0,186.0,667.0,1978
330,Wes Unseld,C,31.0,WSB,80.0,0.0,2644.0,257.0,491.0,0.523,0.0,0.0,0.0,257.0,491.0,0.523,0.523,93.0,173.0,0.538,286.0,669.0,955.0,326.0,98.0,45.0,173.0,234.0,607.0,1978
331,Jan van Breda Kolff,SF,26.0,NJN,68.0,0.0,1419.0,107.0,292.0,0.366,0.0,0.0,0.0,107.0,292.0,0.366,0.366,87.0,123.0,0.707,66.0,178.0,244.0,105.0,52.0,46.0,73.0,192.0,301.0,1978
332,Norm Van Lier,PG,30.0,CHI,78.0,0.0,2524.0,200.0,477.0,0.419,0.0,0.0,0.0,200.0,477.0,0.419,0.419,172.0,229.0,0.751,86.0,198.0,284.0,531.0,144.0,5.0,200.0,279.0,572.0,1978
333,Foots Walker,PG,26.0,CLE,81.0,0.0,2496.0,287.0,641.0,0.448,0.0,0.0,0.0,287.0,641.0,0.448,0.448,159.0,221.0,0.719,76.0,218.0,294.0,453.0,176.0,24.0,181.0,218.0,733.0,1978
334,Phil Walker,SG,21.0,WSB,40.0,0.0,384.0,57.0,161.0,0.354,0.0,0.0,0.0,57.0,161.0,0.354,0.354,64.0,96.0,0.667,21.0,31.0,52.0,54.0,14.0,5.0,62.0,39.0,178.0,1978
335,Wally Walker,SF,23.0,TOT,77.0,0.0,1104.0,204.0,461.0,0.443,0.0,0.0,0.0,204.0,461.0,0.443,0.443,75.0,120.0,0.625,87.0,132.0,219.0,77.0,26.0,10.0,77.0,138.0,483.0,1978
338,Bill Walton,C,25.0,POR,58.0,0.0,1929.0,460.0,882.0,0.522,0.0,0.0,0.0,460.0,882.0,0.522,0.522,177.0,246.0,0.72,118.0,648.0,766.0,291.0,60.0,146.0,206.0,145.0,1097.0,1978
339,Lloyd Walton,PG,24.0,MIL,76.0,0.0,1264.0,154.0,344.0,0.448,0.0,0.0,0.0,154.0,344.0,0.448,0.448,54.0,83.0,0.651,26.0,50.0,76.0,253.0,77.0,13.0,107.0,94.0,362.0,1978
340,Kermit Washington,PF,26.0,TOT,57.0,0.0,1617.0,247.0,507.0,0.487,0.0,0.0,0.0,247.0,507.0,0.487,0.487,170.0,246.0,0.691,215.0,399.0,614.0,72.0,47.0,64.0,107.0,188.0,664.0,1978
343,Richard Washington,PF,22.0,KCK,78.0,0.0,2231.0,425.0,891.0,0.477,0.0,0.0,0.0,425.0,891.0,0.477,0.477,150.0,199.0,0.754,188.0,466.0,654.0,118.0,74.0,73.0,191.0,324.0,1000.0,1978
344,Wilson Washington,PF,22.0,TOT,38.0,0.0,561.0,100.0,206.0,0.485,0.0,0.0,0.0,100.0,206.0,0.485,0.485,29.0,53.0,0.547,50.0,106.0,156.0,10.0,18.0,37.0,63.0,75.0,229.0,1978
347,Slick Watts,PG,26.0,TOT,71.0,0.0,1584.0,219.0,558.0,0.392,0.0,0.0,0.0,219.0,558.0,0.392,0.392,92.0,156.0,0.59,60.0,119.0,179.0,294.0,108.0,31.0,168.0,184.0,530.0,1978
350,Nick Weatherspoon,SF,27.0,CHI,41.0,0.0,611.0,86.0,194.0,0.443,0.0,0.0,0.0,86.0,194.0,0.443,0.443,37.0,42.0,0.881,57.0,68.0,125.0,32.0,19.0,10.0,49.0,74.0,209.0,1978
351,Marvin Webster,C,25.0,SEA,82.0,0.0,2910.0,427.0,851.0,0.502,0.0,0.0,0.0,427.0,851.0,0.502,0.502,290.0,461.0,0.629,361.0,674.0,1035.0,203.0,48.0,162.0,257.0,262.0,1144.0,1978
352,Scott Wedman,SF,25.0,KCK,81.0,0.0,2961.0,607.0,1192.0,0.509,0.0,0.0,0.0,607.0,1192.0,0.509,0.509,221.0,254.0,0.87,144.0,319.0,463.0,201.0,99.0,22.0,158.0,242.0,1435.0,1978
353,Paul Westphal,SG,27.0,PHO,80.0,0.0,2481.0,809.0,1568.0,0.516,0.0,0.0,0.0,809.0,1568.0,0.516,0.516,396.0,487.0,0.813,41.0,123.0,164.0,437.0,138.0,31.0,280.0,162.0,2014.0,1978
354,Jo Jo White,PG,31.0,BOS,46.0,0.0,1641.0,289.0,690.0,0.419,0.0,0.0,0.0,289.0,690.0,0.419,0.419,103.0,120.0,0.858,53.0,127.0,180.0,209.0,49.0,7.0,117.0,109.0,681.0,1978
355,Rudy White,SG,24.0,HOU,21.0,0.0,219.0,31.0,85.0,0.365,0.0,0.0,0.0,31.0,85.0,0.365,0.365,14.0,18.0,0.778,8.0,13.0,21.0,22.0,8.0,0.0,22.0,24.0,76.0,1978
356,Sidney Wicks,PF,28.0,BOS,81.0,0.0,2413.0,433.0,927.0,0.467,0.0,0.0,0.0,433.0,927.0,0.467,0.467,217.0,329.0,0.66,223.0,450.0,673.0,171.0,67.0,46.0,226.0,318.0,1083.0,1978
357,Bob Wilkerson,SF,23.0,DEN,81.0,0.0,2780.0,382.0,936.0,0.408,0.0,0.0,0.0,382.0,936.0,0.408,0.408,157.0,210.0,0.748,98.0,376.0,474.0,439.0,126.0,21.0,294.0,275.0,921.0,1978
358,Jamaal Wilkes,SF,24.0,LAL,51.0,0.0,1490.0,277.0,630.0,0.44,0.0,0.0,0.0,277.0,630.0,0.44,0.44,106.0,148.0,0.716,113.0,267.0,380.0,182.0,77.0,22.0,107.0,162.0,660.0,1978
359,Chuck Williams,PG,31.0,BUF,73.0,0.0,2002.0,208.0,436.0,0.477,0.0,0.0,0.0,208.0,436.0,0.477,0.477,114.0,138.0,0.826,29.0,108.0,137.0,317.0,48.0,4.0,156.0,137.0,530.0,1978
360,Gus Williams,PG,24.0,SEA,79.0,0.0,2572.0,602.0,1335.0,0.451,0.0,0.0,0.0,602.0,1335.0,0.451,0.451,227.0,278.0,0.817,83.0,173.0,256.0,294.0,185.0,41.0,189.0,198.0,1431.0,1978
361,Nate Williams,SG,27.0,TOT,73.0,0.0,1249.0,312.0,724.0,0.431,0.0,0.0,0.0,312.0,724.0,0.431,0.431,101.0,121.0,0.835,65.0,139.0,204.0,74.0,57.0,34.0,83.0,181.0,725.0,1978
364,Ray Williams,PG,23.0,NYK,81.0,0.0,1550.0,305.0,689.0,0.443,0.0,0.0,0.0,305.0,689.0,0.443,0.443,146.0,207.0,0.705,85.0,124.0,209.0,363.0,108.0,15.0,242.0,211.0,756.0,1978
365,John Williamson,SG,26.0,TOT,75.0,0.0,2731.0,723.0,1649.0,0.438,0.0,0.0,0.0,723.0,1649.0,0.438,0.438,331.0,391.0,0.847,66.0,161.0,227.0,214.0,94.0,10.0,228.0,236.0,1777.0,1978
368,Bill Willoughby,SF,20.0,BUF,56.0,0.0,1079.0,156.0,363.0,0.43,0.0,0.0,0.0,156.0,363.0,0.43,0.43,64.0,80.0,0.8,76.0,143.0,219.0,38.0,24.0,47.0,56.0,131.0,376.0,1978
369,Bobby Wilson,SG,27.0,IND,12.0,0.0,86.0,14.0,36.0,0.389,0.0,0.0,0.0,14.0,36.0,0.389,0.389,2.0,3.0,0.667,6.0,6.0,12.0,8.0,2.0,1.0,6.0,16.0,30.0,1978
370,Brian Winters,SG,25.0,MIL,80.0,0.0,2751.0,674.0,1457.0,0.463,0.0,0.0,0.0,674.0,1457.0,0.463,0.463,246.0,293.0,0.84,87.0,163.0,250.0,393.0,124.0,27.0,236.0,239.0,1594.0,1978
371,Willie Wise,SF,30.0,SEA,2.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.25,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1978
372,Dave Wohl,PG,28.0,NJN,10.0,0.0,118.0,12.0,34.0,0.353,0.0,0.0,0.0,12.0,34.0,0.353,0.353,11.0,12.0,0.917,1.0,3.0,4.0,13.0,3.0,0.0,16.0,24.0,35.0,1978
373,Larry Wright,PG,23.0,WSB,70.0,0.0,1466.0,283.0,570.0,0.496,0.0,0.0,0.0,283.0,570.0,0.496,0.496,76.0,107.0,0.71,31.0,71.0,102.0,260.0,68.0,15.0,134.0,195.0,642.0,1978
