,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
271,Fred Saunders,SF,25.0,BOS,68.0,0.0,1051.0,184.0,395.0,0.466,0.0,0.0,0.0,184.0,395.0,0.466,0.466,35.0,53.0,0.66,73.0,150.0,223.0,85.0,26.0,7.0,0.0,191.0,403.0,1977
272,Dale Schlueter,C,31.0,PHO,39.0,0.0,337.0,26.0,72.0,0.361,0.0,0.0,0.0,26.0,72.0,0.361,0.361,18.0,31.0,0.581,30.0,50.0,80.0,38.0,8.0,8.0,0.0,62.0,70.0,1977
273,Charlie Scott,SG,28.0,BOS,43.0,0.0,1581.0,326.0,734.0,0.444,0.0,0.0,0.0,326.0,734.0,0.444,0.444,129.0,173.0,0.746,52.0,139.0,191.0,196.0,60.0,12.0,0.0,155.0,781.0,1977
274,Bruce Seals,PF,23.0,SEA,81.0,0.0,1977.0,378.0,851.0,0.444,0.0,0.0,0.0,378.0,851.0,0.444,0.444,138.0,195.0,0.708,118.0,236.0,354.0,93.0,49.0,58.0,0.0,262.0,894.0,1977
275,Phil Sellers,SG,23.0,DET,44.0,0.0,329.0,73.0,190.0,0.384,0.0,0.0,0.0,73.0,190.0,0.384,0.384,52.0,72.0,0.722,19.0,22.0,41.0,25.0,22.0,0.0,0.0,56.0,198.0,1977
276,Lonnie Shelton,PF,21.0,NYK,82.0,0.0,2104.0,398.0,836.0,0.476,0.0,0.0,0.0,398.0,836.0,0.476,0.476,159.0,225.0,0.707,220.0,413.0,633.0,149.0,125.0,98.0,0.0,363.0,955.0,1977
277,John Shumate,PF,24.0,BUF,74.0,0.0,2601.0,407.0,810.0,0.502,0.0,0.0,0.0,407.0,810.0,0.502,0.502,302.0,450.0,0.671,163.0,538.0,701.0,159.0,90.0,84.0,0.0,197.0,1116.0,1977
278,James Silas,PG,27.0,SAS,22.0,0.0,356.0,61.0,142.0,0.43,0.0,0.0,0.0,61.0,142.0,0.43,0.43,87.0,107.0,0.813,7.0,25.0,32.0,50.0,13.0,3.0,0.0,36.0,209.0,1977
279,Paul Silas,PF,33.0,DEN,81.0,0.0,1959.0,206.0,572.0,0.36,0.0,0.0,0.0,206.0,572.0,0.36,0.36,170.0,255.0,0.667,236.0,370.0,606.0,132.0,58.0,23.0,0.0,183.0,582.0,1977
280,Ralph Simpson,SG,27.0,DET,77.0,0.0,1597.0,356.0,834.0,0.427,0.0,0.0,0.0,356.0,834.0,0.427,0.427,138.0,195.0,0.708,48.0,133.0,181.0,180.0,68.0,5.0,0.0,100.0,850.0,1977
281,Al Skinner,SG,24.0,NYN,79.0,0.0,2256.0,382.0,887.0,0.431,0.0,0.0,0.0,382.0,887.0,0.431,0.431,231.0,292.0,0.791,112.0,251.0,363.0,289.0,103.0,53.0,0.0,279.0,995.0,1977
282,Bingo Smith,SF,30.0,CLE,81.0,0.0,2135.0,513.0,1149.0,0.446,0.0,0.0,0.0,513.0,1149.0,0.446,0.446,148.0,181.0,0.818,92.0,225.0,317.0,152.0,61.0,30.0,0.0,211.0,1174.0,1977
283,Elmore Smith,C,27.0,TOT,70.0,0.0,1464.0,241.0,507.0,0.475,0.0,0.0,0.0,241.0,507.0,0.475,0.475,117.0,213.0,0.549,114.0,325.0,439.0,43.0,35.0,144.0,0.0,207.0,599.0,1977
286,Phil Smith,SG,24.0,GSW,82.0,0.0,2880.0,631.0,1318.0,0.479,0.0,0.0,0.0,631.0,1318.0,0.479,0.479,295.0,376.0,0.785,101.0,231.0,332.0,328.0,98.0,29.0,0.0,227.0,1557.0,1977
287,Randy Smith,SG,28.0,BUF,82.0,0.0,3094.0,702.0,1504.0,0.467,0.0,0.0,0.0,702.0,1504.0,0.467,0.467,294.0,386.0,0.762,134.0,323.0,457.0,441.0,176.0,8.0,0.0,264.0,1698.0,1977
288,Willie Smith,PG,23.0,CHI,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1977
289,Dick Snyder,SG,32.0,CLE,82.0,0.0,1685.0,316.0,693.0,0.456,0.0,0.0,0.0,316.0,693.0,0.456,0.456,127.0,149.0,0.852,47.0,102.0,149.0,160.0,45.0,30.0,0.0,177.0,759.0,1977
290,Ricky Sobers,SG,24.0,PHO,79.0,0.0,2005.0,414.0,834.0,0.496,0.0,0.0,0.0,414.0,834.0,0.496,0.496,243.0,289.0,0.841,82.0,152.0,234.0,238.0,93.0,14.0,0.0,258.0,1071.0,1977
291,Mike Sojourner,PF,23.0,ATL,51.0,0.0,551.0,95.0,203.0,0.468,0.0,0.0,0.0,95.0,203.0,0.468,0.468,41.0,57.0,0.719,49.0,97.0,146.0,21.0,15.0,9.0,0.0,66.0,231.0,1977
292,Kevin Stacom,SG,25.0,BOS,79.0,0.0,1051.0,179.0,438.0,0.409,0.0,0.0,0.0,179.0,438.0,0.409,0.409,46.0,58.0,0.793,40.0,57.0,97.0,117.0,19.0,3.0,0.0,65.0,404.0,1977
293,Bud Stallworth,SF,27.0,NOJ,40.0,0.0,526.0,126.0,272.0,0.463,0.0,0.0,0.0,126.0,272.0,0.463,0.463,17.0,29.0,0.586,19.0,52.0,71.0,23.0,19.0,11.0,0.0,76.0,269.0,1977
294,Keith Starr,SG,22.0,CHI,17.0,0.0,65.0,6.0,24.0,0.25,0.0,0.0,0.0,6.0,24.0,0.25,0.25,2.0,2.0,1.0,6.0,4.0,10.0,6.0,1.0,0.0,0.0,11.0,14.0,1977
295,Larry Steele,SG,27.0,POR,81.0,0.0,1680.0,326.0,652.0,0.5,0.0,0.0,0.0,326.0,652.0,0.5,0.5,183.0,227.0,0.806,71.0,117.0,188.0,172.0,118.0,13.0,0.0,216.0,835.0,1977
296,Earl Tatum,SG,23.0,LAL,68.0,0.0,1249.0,283.0,607.0,0.466,0.0,0.0,0.0,283.0,607.0,0.466,0.466,72.0,100.0,0.72,83.0,153.0,236.0,118.0,85.0,22.0,0.0,168.0,638.0,1977
297,Brian Taylor,PG,25.0,KCK,72.0,0.0,2488.0,501.0,995.0,0.504,0.0,0.0,0.0,501.0,995.0,0.504,0.504,225.0,275.0,0.818,88.0,150.0,238.0,320.0,199.0,16.0,0.0,206.0,1227.0,1977
298,Fatty Taylor,PG,30.0,DEN,79.0,0.0,1548.0,132.0,314.0,0.42,0.0,0.0,0.0,132.0,314.0,0.42,0.42,37.0,65.0,0.569,90.0,121.0,211.0,288.0,132.0,9.0,0.0,202.0,301.0,1977
299,Ira Terrell,SF,22.0,PHO,78.0,0.0,1751.0,277.0,545.0,0.508,0.0,0.0,0.0,277.0,545.0,0.508,0.508,111.0,176.0,0.631,99.0,288.0,387.0,103.0,41.0,47.0,0.0,165.0,665.0,1977
300,Chuck Terry,SF,26.0,NYN,61.0,0.0,1075.0,128.0,318.0,0.403,0.0,0.0,0.0,128.0,318.0,0.403,0.403,48.0,62.0,0.774,43.0,100.0,143.0,39.0,58.0,10.0,0.0,120.0,304.0,1977
301,Claude Terry,SG,27.0,TOT,45.0,0.0,545.0,96.0,191.0,0.503,0.0,0.0,0.0,96.0,191.0,0.503,0.503,36.0,44.0,0.818,12.0,34.0,46.0,58.0,20.0,1.0,0.0,48.0,228.0,1977
304,David Thompson,SG,22.0,DEN,82.0,0.0,3001.0,824.0,1626.0,0.507,0.0,0.0,0.0,824.0,1626.0,0.507,0.507,477.0,623.0,0.766,138.0,196.0,334.0,337.0,114.0,53.0,0.0,236.0,2125.0,1977
305,Nate Thurmond,C,35.0,CLE,49.0,0.0,997.0,100.0,246.0,0.407,0.0,0.0,0.0,100.0,246.0,0.407,0.407,68.0,106.0,0.642,121.0,253.0,374.0,83.0,16.0,81.0,0.0,128.0,268.0,1977
306,Dean Tolson,PF,25.0,SEA,60.0,0.0,587.0,137.0,242.0,0.566,0.0,0.0,0.0,137.0,242.0,0.566,0.566,85.0,159.0,0.535,73.0,84.0,157.0,27.0,32.0,21.0,0.0,83.0,359.0,1977
307,Rudy Tomjanovich,PF,28.0,HOU,81.0,0.0,3130.0,733.0,1437.0,0.51,0.0,0.0,0.0,733.0,1437.0,0.51,0.51,287.0,342.0,0.839,172.0,512.0,684.0,172.0,57.0,27.0,0.0,198.0,1753.0,1977
308,Monte Towe,PG,23.0,DEN,51.0,0.0,409.0,56.0,138.0,0.406,0.0,0.0,0.0,56.0,138.0,0.406,0.406,18.0,25.0,0.72,8.0,26.0,34.0,87.0,16.0,0.0,0.0,61.0,130.0,1977
309,George Trapp,PF,28.0,DET,6.0,0.0,68.0,15.0,29.0,0.517,0.0,0.0,0.0,15.0,29.0,0.517,0.517,3.0,4.0,0.75,4.0,6.0,10.0,3.0,0.0,1.0,0.0,13.0,33.0,1977
310,Dave Twardzik,PG,26.0,POR,74.0,0.0,1937.0,263.0,430.0,0.612,0.0,0.0,0.0,263.0,430.0,0.612,0.612,239.0,284.0,0.842,75.0,127.0,202.0,247.0,128.0,15.0,0.0,228.0,765.0,1977
311,Wes Unseld,C,30.0,WSB,82.0,0.0,2860.0,270.0,551.0,0.49,0.0,0.0,0.0,270.0,551.0,0.49,0.49,100.0,166.0,0.602,243.0,634.0,877.0,363.0,87.0,45.0,0.0,253.0,640.0,1977
312,Dick Van Arsdale,SG,33.0,PHO,78.0,0.0,1535.0,227.0,498.0,0.456,0.0,0.0,0.0,227.0,498.0,0.456,0.456,145.0,166.0,0.873,31.0,86.0,117.0,120.0,35.0,5.0,0.0,94.0,599.0,1977
313,Tom Van Arsdale,SF,33.0,PHO,77.0,0.0,1425.0,171.0,395.0,0.433,0.0,0.0,0.0,171.0,395.0,0.433,0.433,102.0,145.0,0.703,47.0,137.0,184.0,67.0,20.0,3.0,0.0,163.0,444.0,1977
314,Jan van Breda Kolff,SF,25.0,NYN,72.0,0.0,2398.0,271.0,609.0,0.445,0.0,0.0,0.0,271.0,609.0,0.445,0.445,195.0,228.0,0.855,156.0,304.0,460.0,117.0,74.0,68.0,0.0,205.0,737.0,1977
315,Norm Van Lier,PG,29.0,CHI,82.0,0.0,3097.0,300.0,729.0,0.412,0.0,0.0,0.0,300.0,729.0,0.412,0.412,238.0,306.0,0.778,108.0,262.0,370.0,636.0,129.0,16.0,0.0,268.0,838.0,1977
316,Neal Walk,C,28.0,NYK,11.0,0.0,135.0,28.0,57.0,0.491,0.0,0.0,0.0,28.0,57.0,0.491,0.491,6.0,7.0,0.857,5.0,22.0,27.0,6.0,4.0,3.0,0.0,22.0,62.0,1977
317,Andy Walker,SF,21.0,NOJ,40.0,0.0,438.0,72.0,156.0,0.462,0.0,0.0,0.0,72.0,156.0,0.462,0.462,36.0,47.0,0.766,23.0,52.0,75.0,32.0,20.0,7.0,0.0,59.0,180.0,1977
318,Foots Walker,PG,25.0,CLE,62.0,0.0,1216.0,157.0,349.0,0.45,0.0,0.0,0.0,157.0,349.0,0.45,0.45,89.0,115.0,0.774,55.0,105.0,160.0,254.0,83.0,4.0,0.0,124.0,403.0,1977
319,Wally Walker,SF,22.0,POR,66.0,0.0,627.0,137.0,305.0,0.449,0.0,0.0,0.0,137.0,305.0,0.449,0.449,67.0,100.0,0.67,45.0,63.0,108.0,51.0,14.0,2.0,0.0,92.0,341.0,1977
320,Bill Walton,C,24.0,POR,65.0,0.0,2264.0,491.0,930.0,0.528,0.0,0.0,0.0,491.0,930.0,0.528,0.528,228.0,327.0,0.697,211.0,723.0,934.0,245.0,66.0,211.0,0.0,174.0,1210.0,1977
321,Lloyd Walton,PG,23.0,MIL,53.0,0.0,678.0,88.0,188.0,0.468,0.0,0.0,0.0,88.0,188.0,0.468,0.468,53.0,65.0,0.815,15.0,36.0,51.0,141.0,40.0,2.0,0.0,52.0,229.0,1977
322,Henry Ward,SG,25.0,SAS,27.0,0.0,171.0,34.0,90.0,0.378,0.0,0.0,0.0,34.0,90.0,0.378,0.378,15.0,17.0,0.882,10.0,23.0,33.0,6.0,6.0,5.0,0.0,30.0,83.0,1977
323,Cornell Warner,PF,28.0,LAL,14.0,0.0,170.0,25.0,53.0,0.472,0.0,0.0,0.0,25.0,53.0,0.472,0.472,4.0,6.0,0.667,21.0,48.0,69.0,11.0,1.0,2.0,0.0,28.0,54.0,1977
324,Kermit Washington,PF,25.0,LAL,53.0,0.0,1342.0,191.0,380.0,0.503,0.0,0.0,0.0,191.0,380.0,0.503,0.503,132.0,187.0,0.706,182.0,310.0,492.0,48.0,43.0,52.0,0.0,183.0,514.0,1977
325,Richard Washington,PF,21.0,KCK,82.0,0.0,2265.0,446.0,1034.0,0.431,0.0,0.0,0.0,446.0,1034.0,0.431,0.431,177.0,254.0,0.697,201.0,497.0,698.0,85.0,63.0,90.0,0.0,324.0,1069.0,1977
326,Slick Watts,PG,25.0,SEA,79.0,0.0,2627.0,428.0,1015.0,0.422,0.0,0.0,0.0,428.0,1015.0,0.422,0.422,172.0,293.0,0.587,81.0,226.0,307.0,630.0,214.0,25.0,0.0,256.0,1028.0,1977
327,Nick Weatherspoon,SF,26.0,TOT,62.0,0.0,1657.0,310.0,690.0,0.449,0.0,0.0,0.0,310.0,690.0,0.449,0.449,91.0,144.0,0.632,120.0,308.0,428.0,53.0,52.0,28.0,0.0,168.0,711.0,1977
330,Marvin Webster,C,24.0,DEN,80.0,0.0,1276.0,198.0,400.0,0.495,0.0,0.0,0.0,198.0,400.0,0.495,0.495,143.0,220.0,0.65,152.0,332.0,484.0,62.0,23.0,118.0,0.0,149.0,539.0,1977
331,Scott Wedman,SF,24.0,KCK,81.0,0.0,2743.0,521.0,1133.0,0.46,0.0,0.0,0.0,521.0,1133.0,0.46,0.46,206.0,241.0,0.855,187.0,319.0,506.0,227.0,100.0,23.0,0.0,226.0,1248.0,1977
332,Bob Weiss,PG,34.0,WSB,62.0,0.0,768.0,62.0,133.0,0.466,0.0,0.0,0.0,62.0,133.0,0.466,0.466,29.0,37.0,0.784,15.0,54.0,69.0,130.0,53.0,7.0,0.0,66.0,153.0,1977
333,Paul Westphal,PG,26.0,PHO,81.0,0.0,2600.0,682.0,1317.0,0.518,0.0,0.0,0.0,682.0,1317.0,0.518,0.518,362.0,439.0,0.825,57.0,133.0,190.0,459.0,134.0,21.0,0.0,171.0,1726.0,1977
334,Jo Jo White,PG,30.0,BOS,82.0,0.0,3333.0,638.0,1488.0,0.429,0.0,0.0,0.0,638.0,1488.0,0.429,0.429,333.0,383.0,0.869,87.0,296.0,383.0,492.0,118.0,22.0,0.0,193.0,1609.0,1977
335,Rudy White,SG,23.0,HOU,46.0,0.0,368.0,47.0,106.0,0.443,0.0,0.0,0.0,47.0,106.0,0.443,0.443,15.0,25.0,0.6,13.0,28.0,41.0,35.0,11.0,1.0,0.0,39.0,109.0,1977
336,Sidney Wicks,PF,27.0,BOS,82.0,0.0,2642.0,464.0,1012.0,0.458,0.0,0.0,0.0,464.0,1012.0,0.458,0.458,310.0,464.0,0.668,268.0,556.0,824.0,169.0,64.0,61.0,0.0,331.0,1238.0,1977
337,Bob Wilkerson,SF,22.0,SEA,78.0,0.0,1552.0,221.0,573.0,0.386,0.0,0.0,0.0,221.0,573.0,0.386,0.386,84.0,122.0,0.689,96.0,162.0,258.0,171.0,72.0,8.0,0.0,136.0,526.0,1977
338,Jamaal Wilkes,PF,23.0,GSW,76.0,0.0,2579.0,548.0,1147.0,0.478,0.0,0.0,0.0,548.0,1147.0,0.478,0.478,247.0,310.0,0.797,155.0,423.0,578.0,211.0,127.0,16.0,0.0,222.0,1343.0,1977
339,Chuck Williams,PG,30.0,TOT,65.0,0.0,867.0,78.0,210.0,0.371,0.0,0.0,0.0,78.0,210.0,0.371,0.371,68.0,87.0,0.782,26.0,75.0,101.0,132.0,32.0,3.0,0.0,60.0,224.0,1977
342,Chuckie Williams,SG,23.0,CLE,22.0,0.0,65.0,14.0,47.0,0.298,0.0,0.0,0.0,14.0,47.0,0.298,0.298,9.0,12.0,0.75,3.0,1.0,4.0,7.0,1.0,0.0,0.0,7.0,37.0,1977
343,Earl Williams,C,25.0,NYN,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,1977
344,Gus Williams,PG,23.0,GSW,82.0,0.0,1930.0,325.0,701.0,0.464,0.0,0.0,0.0,325.0,701.0,0.464,0.464,112.0,150.0,0.747,72.0,161.0,233.0,292.0,121.0,19.0,0.0,218.0,762.0,1977
345,Nate Williams,SF,26.0,NOJ,79.0,0.0,1776.0,414.0,917.0,0.451,0.0,0.0,0.0,414.0,917.0,0.451,0.451,146.0,194.0,0.753,107.0,199.0,306.0,92.0,76.0,16.0,0.0,200.0,974.0,1977
346,John Williamson,SG,25.0,TOT,72.0,0.0,2481.0,618.0,1347.0,0.459,0.0,0.0,0.0,618.0,1347.0,0.459,0.459,259.0,329.0,0.787,42.0,151.0,193.0,201.0,107.0,13.0,0.0,246.0,1495.0,1977
349,Bill Willoughby,SF,19.0,ATL,39.0,0.0,549.0,75.0,169.0,0.444,0.0,0.0,0.0,75.0,169.0,0.444,0.444,43.0,63.0,0.683,65.0,105.0,170.0,13.0,19.0,23.0,0.0,64.0,193.0,1977
350,Bobby Wilson,SG,26.0,BOS,25.0,0.0,131.0,19.0,59.0,0.322,0.0,0.0,0.0,19.0,59.0,0.322,0.322,11.0,13.0,0.846,3.0,6.0,9.0,14.0,3.0,0.0,0.0,19.0,49.0,1977
351,Brian Winters,SG,24.0,MIL,78.0,0.0,2717.0,652.0,1308.0,0.498,0.0,0.0,0.0,652.0,1308.0,0.498,0.498,205.0,242.0,0.847,64.0,167.0,231.0,337.0,114.0,29.0,0.0,228.0,1509.0,1977
352,Willie Wise,SF,29.0,DEN,75.0,0.0,1403.0,237.0,513.0,0.462,0.0,0.0,0.0,237.0,513.0,0.462,0.462,142.0,218.0,0.651,76.0,177.0,253.0,142.0,60.0,18.0,0.0,180.0,616.0,1977
353,Dave Wohl,PG,27.0,TOT,51.0,0.0,986.0,116.0,290.0,0.4,0.0,0.0,0.0,116.0,290.0,0.4,0.4,61.0,89.0,0.685,16.0,65.0,81.0,142.0,39.0,6.0,0.0,115.0,293.0,1977
356,Larry Wright,PG,22.0,WSB,78.0,0.0,1421.0,262.0,595.0,0.44,0.0,0.0,0.0,262.0,595.0,0.44,0.44,88.0,115.0,0.765,32.0,66.0,98.0,232.0,55.0,5.0,0.0,170.0,612.0,1977
