,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
391,Glenn Robinson,SF,26.0,MIL,47.0,47.0,1579.0,347.0,756.0,0.459,31.0,79.0,0.392,316.0,677.0,0.467,0.479,140.0,161.0,0.87,73.0,203.0,276.0,100.0,46.0,41.0,106.0,114.0,865.0,1999
392,James Robinson,PG,28.0,TOT,31.0,0.0,506.0,67.0,185.0,0.362,21.0,74.0,0.284,46.0,111.0,0.414,0.419,28.0,41.0,0.683,18.0,44.0,62.0,56.0,22.0,8.0,44.0,60.0,183.0,1999
395,Dennis Rodman,PF,37.0,LAL,23.0,11.0,657.0,16.0,46.0,0.348,0.0,2.0,0.0,16.0,44.0,0.364,0.348,17.0,39.0,0.436,62.0,196.0,258.0,30.0,10.0,12.0,31.0,71.0,49.0,1999
396,Carlos Rogers,PF,27.0,POR,2.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1999
397,Rodney Rogers,SF,27.0,LAC,47.0,7.0,968.0,131.0,297.0,0.441,18.0,63.0,0.286,113.0,234.0,0.483,0.471,68.0,101.0,0.673,65.0,114.0,179.0,77.0,47.0,22.0,66.0,140.0,348.0,1999
398,Sean Rooks,C,29.0,LAL,36.0,0.0,315.0,32.0,79.0,0.405,0.0,2.0,0.0,32.0,77.0,0.416,0.405,34.0,48.0,0.708,33.0,39.0,72.0,9.0,2.0,9.0,21.0,61.0,98.0,1999
399,Jalen Rose,SF,26.0,IND,49.0,1.0,1238.0,200.0,496.0,0.403,17.0,65.0,0.262,183.0,431.0,0.425,0.42,125.0,158.0,0.791,34.0,120.0,154.0,93.0,50.0,15.0,72.0,128.0,542.0,1999
400,Malik Rose,PF,24.0,SAS,47.0,0.0,608.0,93.0,201.0,0.463,0.0,1.0,0.0,93.0,200.0,0.465,0.463,98.0,146.0,0.671,90.0,92.0,182.0,29.0,40.0,22.0,56.0,120.0,284.0,1999
401,Bryon Russell,SF,28.0,UTA,50.0,50.0,1770.0,217.0,468.0,0.464,52.0,147.0,0.354,165.0,321.0,0.514,0.519,136.0,171.0,0.795,65.0,201.0,266.0,74.0,76.0,15.0,76.0,154.0,622.0,1999
402,Arvydas Sabonis,C,34.0,POR,50.0,48.0,1349.0,232.0,478.0,0.485,7.0,24.0,0.292,225.0,454.0,0.496,0.493,135.0,175.0,0.771,88.0,305.0,393.0,119.0,34.0,63.0,85.0,147.0,606.0,1999
403,Jason Sasser,SF,25.0,VAN,6.0,0.0,39.0,5.0,11.0,0.455,0.0,0.0,0.0,5.0,11.0,0.455,0.455,1.0,2.0,0.5,2.0,5.0,7.0,2.0,2.0,0.0,2.0,4.0,11.0,1999
404,Danny Schayes,C,39.0,ORL,19.0,1.0,143.0,11.0,29.0,0.379,0.0,0.0,0.0,11.0,29.0,0.379,0.379,6.0,8.0,0.75,3.0,11.0,14.0,4.0,1.0,2.0,8.0,23.0,28.0,1999
405,Dwayne Schintzius,C,30.0,BOS,16.0,0.0,67.0,4.0,16.0,0.25,0.0,0.0,0.0,4.0,16.0,0.25,0.25,3.0,4.0,0.75,7.0,12.0,19.0,8.0,0.0,3.0,10.0,17.0,11.0,1999
406,Detlef Schrempf,SF,36.0,SEA,50.0,39.0,1765.0,259.0,549.0,0.472,34.0,86.0,0.395,225.0,463.0,0.486,0.503,200.0,243.0,0.823,77.0,293.0,370.0,184.0,41.0,26.0,103.0,152.0,752.0,1999
407,Dennis Scott,SF,30.0,TOT,36.0,9.0,738.0,87.0,213.0,0.408,37.0,97.0,0.381,50.0,116.0,0.431,0.495,23.0,31.0,0.742,8.0,50.0,58.0,40.0,15.0,3.0,19.0,49.0,234.0,1999
410,Malik Sealy,SF,28.0,MIN,31.0,7.0,731.0,95.0,231.0,0.411,6.0,23.0,0.261,89.0,208.0,0.428,0.424,55.0,61.0,0.902,23.0,69.0,92.0,36.0,30.0,5.0,33.0,68.0,251.0,1999
411,Rony Seikaly,C,33.0,NJN,9.0,0.0,88.0,4.0,20.0,0.2,0.0,0.0,0.0,4.0,20.0,0.2,0.2,7.0,18.0,0.389,5.0,16.0,21.0,2.0,4.0,6.0,10.0,15.0,15.0,1999
412,Charles Shackleford,C,32.0,CHH,32.0,4.0,367.0,44.0,90.0,0.489,0.0,0.0,0.0,44.0,90.0,0.489,0.489,19.0,29.0,0.655,41.0,88.0,129.0,13.0,5.0,13.0,27.0,66.0,107.0,1999
413,Brian Shaw,PG,32.0,POR,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1999
414,Casey Shaw,C,23.0,PHI,9.0,0.0,14.0,1.0,8.0,0.125,0.0,0.0,0.0,1.0,8.0,0.125,0.125,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1999
415,Jeff Sheppard,SG,24.0,ATL,18.0,5.0,185.0,15.0,39.0,0.385,2.0,7.0,0.286,13.0,32.0,0.406,0.41,8.0,13.0,0.615,6.0,16.0,22.0,16.0,3.0,0.0,7.0,12.0,40.0,1999
416,Miles Simon,SG,23.0,ORL,5.0,0.0,19.0,1.0,5.0,0.2,0.0,2.0,0.0,1.0,3.0,0.333,0.2,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1999
417,Dickey Simpkins,C,26.0,CHI,50.0,35.0,1448.0,150.0,324.0,0.463,0.0,1.0,0.0,150.0,323.0,0.464,0.463,156.0,242.0,0.645,110.0,229.0,339.0,65.0,36.0,13.0,72.0,128.0,456.0,1999
418,Alvin Sims,SG,24.0,PHO,4.0,0.0,25.0,4.0,10.0,0.4,1.0,1.0,1.0,3.0,9.0,0.333,0.45,2.0,5.0,0.4,3.0,1.0,4.0,5.0,2.0,0.0,6.0,2.0,11.0,1999
419,Brian Skinner,PF,22.0,LAC,21.0,0.0,258.0,33.0,71.0,0.465,0.0,0.0,0.0,33.0,71.0,0.465,0.465,20.0,33.0,0.606,20.0,33.0,53.0,1.0,10.0,13.0,19.0,20.0,86.0,1999
420,Reggie Slater,PF,28.0,TOR,30.0,0.0,263.0,31.0,81.0,0.383,0.0,0.0,0.0,31.0,81.0,0.383,0.383,53.0,85.0,0.624,36.0,34.0,70.0,5.0,3.0,3.0,25.0,50.0,115.0,1999
421,Charles Smith,SG,23.0,LAC,23.0,10.0,317.0,35.0,97.0,0.361,7.0,33.0,0.212,28.0,64.0,0.438,0.397,7.0,16.0,0.438,7.0,17.0,24.0,13.0,17.0,14.0,20.0,35.0,84.0,1999
422,Joe Smith,C,23.0,MIN,43.0,42.0,1418.0,223.0,522.0,0.427,0.0,3.0,0.0,223.0,519.0,0.43,0.427,142.0,188.0,0.755,154.0,200.0,354.0,68.0,32.0,66.0,66.0,147.0,588.0,1999
423,Michael Smith,PF,26.0,VAN,48.0,10.0,1098.0,77.0,144.0,0.535,0.0,1.0,0.0,77.0,143.0,0.538,0.535,76.0,128.0,0.594,135.0,215.0,350.0,48.0,46.0,18.0,60.0,107.0,230.0,1999
424,Steve Smith,SG,29.0,ATL,36.0,36.0,1314.0,217.0,540.0,0.402,47.0,139.0,0.338,170.0,401.0,0.424,0.445,191.0,225.0,0.849,50.0,101.0,151.0,118.0,36.0,11.0,99.0,100.0,672.0,1999
425,Rik Smits,C,32.0,IND,49.0,49.0,1271.0,310.0,633.0,0.49,0.0,2.0,0.0,310.0,631.0,0.491,0.49,108.0,132.0,0.818,73.0,202.0,275.0,52.0,18.0,52.0,75.0,159.0,728.0,1999
426,Eric Snow,PG,25.0,PHI,48.0,48.0,1716.0,149.0,348.0,0.428,5.0,21.0,0.238,144.0,327.0,0.44,0.435,110.0,150.0,0.733,25.0,137.0,162.0,301.0,100.0,1.0,111.0,149.0,413.0,1999
427,Felton Spencer,C,31.0,GSW,26.0,0.0,159.0,15.0,33.0,0.455,0.0,0.0,0.0,15.0,33.0,0.455,0.455,12.0,26.0,0.462,18.0,28.0,46.0,0.0,5.0,10.0,9.0,41.0,42.0,1999
428,Latrell Sprewell,SF,28.0,NYK,37.0,4.0,1233.0,215.0,518.0,0.415,21.0,77.0,0.273,194.0,441.0,0.44,0.435,155.0,191.0,0.812,41.0,115.0,156.0,91.0,46.0,2.0,79.0,65.0,606.0,1999
429,Ryan Stack,PF,23.0,CLE,18.0,0.0,199.0,14.0,37.0,0.378,0.0,0.0,0.0,14.0,37.0,0.378,0.378,19.0,20.0,0.95,19.0,15.0,34.0,5.0,2.0,11.0,9.0,31.0,47.0,1999
430,Jerry Stackhouse,SG,24.0,DET,42.0,9.0,1188.0,181.0,488.0,0.371,35.0,126.0,0.278,146.0,362.0,0.403,0.407,210.0,247.0,0.85,26.0,81.0,107.0,118.0,34.0,19.0,121.0,79.0,607.0,1999
431,John Starks,SG,33.0,GSW,50.0,50.0,1686.0,269.0,728.0,0.37,78.0,269.0,0.29,191.0,459.0,0.416,0.423,74.0,100.0,0.74,33.0,130.0,163.0,235.0,69.0,5.0,83.0,135.0,690.0,1999
432,Vladimir Stepania,C,22.0,SEA,23.0,6.0,313.0,53.0,125.0,0.424,0.0,3.0,0.0,53.0,122.0,0.434,0.424,21.0,40.0,0.525,27.0,48.0,75.0,12.0,10.0,23.0,32.0,58.0,127.0,1999
433,Michael Stewart,C,23.0,TOR,42.0,2.0,394.0,22.0,53.0,0.415,0.0,0.0,0.0,22.0,53.0,0.415,0.415,17.0,25.0,0.68,43.0,56.0,99.0,5.0,4.0,28.0,12.0,76.0,61.0,1999
434,Bryant Stith,SG,28.0,DEN,46.0,32.0,1194.0,114.0,290.0,0.393,31.0,106.0,0.292,83.0,184.0,0.451,0.447,61.0,71.0,0.859,30.0,77.0,107.0,82.0,28.0,15.0,45.0,65.0,320.0,1999
435,John Stockton,PG,36.0,UTA,50.0,50.0,1410.0,200.0,410.0,0.488,16.0,50.0,0.32,184.0,360.0,0.511,0.507,137.0,169.0,0.811,31.0,115.0,146.0,374.0,81.0,13.0,110.0,107.0,553.0,1999
436,Peja Stojaković,SF,21.0,SAC,48.0,1.0,1025.0,141.0,373.0,0.378,57.0,178.0,0.32,84.0,195.0,0.431,0.454,63.0,74.0,0.851,43.0,100.0,143.0,72.0,41.0,7.0,53.0,43.0,402.0,1999
437,Damon Stoudamire,PG,25.0,POR,50.0,50.0,1673.0,249.0,629.0,0.396,44.0,142.0,0.31,205.0,487.0,0.421,0.431,89.0,122.0,0.73,41.0,126.0,167.0,312.0,49.0,4.0,110.0,81.0,631.0,1999
438,Erick Strickland,SG,25.0,DAL,33.0,2.0,567.0,89.0,221.0,0.403,18.0,59.0,0.305,71.0,162.0,0.438,0.443,53.0,65.0,0.815,12.0,71.0,83.0,64.0,40.0,2.0,36.0,44.0,249.0,1999
439,Mark Strickland,PF,28.0,MIA,32.0,1.0,357.0,50.0,101.0,0.495,0.0,1.0,0.0,50.0,100.0,0.5,0.495,19.0,26.0,0.731,26.0,52.0,78.0,9.0,7.0,8.0,13.0,28.0,119.0,1999
440,Rod Strickland,PG,32.0,WAS,44.0,43.0,1632.0,251.0,603.0,0.416,12.0,42.0,0.286,239.0,561.0,0.426,0.426,176.0,236.0,0.746,56.0,156.0,212.0,434.0,76.0,5.0,142.0,91.0,690.0,1999
441,Derek Strong,PF,30.0,ORL,44.0,0.0,695.0,76.0,180.0,0.422,0.0,2.0,0.0,76.0,178.0,0.427,0.422,71.0,99.0,0.717,66.0,95.0,161.0,17.0,15.0,7.0,37.0,64.0,223.0,1999
442,Bruno Šundov,C,18.0,DAL,3.0,0.0,11.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,7.0,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1999
443,Bob Sura,PG,25.0,CLE,50.0,6.0,841.0,70.0,210.0,0.333,9.0,45.0,0.2,61.0,165.0,0.37,0.355,65.0,103.0,0.631,21.0,81.0,102.0,152.0,46.0,14.0,67.0,98.0,214.0,1999
444,Johnny Taylor,SF,24.0,DEN,36.0,9.0,724.0,82.0,198.0,0.414,26.0,68.0,0.382,56.0,130.0,0.431,0.48,17.0,23.0,0.739,30.0,71.0,101.0,24.0,28.0,17.0,34.0,97.0,207.0,1999
445,Maurice Taylor,PF,22.0,LAC,46.0,45.0,1505.0,311.0,675.0,0.461,1.0,6.0,0.167,310.0,669.0,0.463,0.461,150.0,206.0,0.728,100.0,142.0,242.0,67.0,16.0,29.0,120.0,179.0,773.0,1999
446,John Thomas,C,23.0,TOR,39.0,11.0,593.0,71.0,123.0,0.577,0.0,1.0,0.0,71.0,122.0,0.582,0.577,27.0,48.0,0.563,65.0,69.0,134.0,15.0,17.0,9.0,21.0,82.0,169.0,1999
447,Kurt Thomas,PF,26.0,NYK,50.0,44.0,1182.0,170.0,368.0,0.462,0.0,1.0,0.0,170.0,367.0,0.463,0.462,66.0,108.0,0.611,82.0,204.0,286.0,55.0,45.0,17.0,73.0,159.0,406.0,1999
448,Tim Thomas,SF,21.0,TOT,50.0,26.0,812.0,132.0,279.0,0.473,21.0,68.0,0.309,111.0,211.0,0.526,0.511,73.0,112.0,0.652,49.0,77.0,126.0,46.0,26.0,12.0,46.0,107.0,358.0,1999
451,Otis Thorpe,PF,36.0,WAS,49.0,38.0,1539.0,240.0,440.0,0.545,0.0,2.0,0.0,240.0,438.0,0.548,0.545,74.0,106.0,0.698,96.0,238.0,334.0,101.0,42.0,19.0,88.0,196.0,554.0,1999
452,Robert Traylor,C,21.0,MIL,49.0,43.0,786.0,108.0,201.0,0.537,0.0,1.0,0.0,108.0,200.0,0.54,0.537,43.0,80.0,0.538,80.0,102.0,182.0,38.0,44.0,44.0,42.0,140.0,259.0,1999
453,Gary Trent,PF,24.0,DAL,45.0,23.0,1362.0,287.0,602.0,0.477,0.0,5.0,0.0,287.0,597.0,0.481,0.477,145.0,235.0,0.617,127.0,224.0,351.0,77.0,29.0,23.0,66.0,122.0,719.0,1999
454,Nick Van Exel,PG,27.0,DEN,50.0,50.0,1802.0,306.0,769.0,0.398,72.0,234.0,0.308,234.0,535.0,0.437,0.445,142.0,175.0,0.811,14.0,99.0,113.0,368.0,40.0,3.0,121.0,90.0,826.0,1999
455,Keith Van Horn,PF,23.0,NJN,42.0,42.0,1576.0,322.0,752.0,0.428,16.0,53.0,0.302,306.0,699.0,0.438,0.439,256.0,298.0,0.859,114.0,244.0,358.0,65.0,43.0,53.0,133.0,134.0,916.0,1999
456,David Vaughn,PF,25.0,NJN,10.0,0.0,103.0,13.0,24.0,0.542,0.0,0.0,0.0,13.0,24.0,0.542,0.542,8.0,10.0,0.8,13.0,21.0,34.0,1.0,2.0,8.0,11.0,22.0,34.0,1999
457,Jacque Vaughn,PG,23.0,UTA,19.0,0.0,87.0,11.0,30.0,0.367,2.0,8.0,0.25,9.0,22.0,0.409,0.4,20.0,24.0,0.833,1.0,10.0,11.0,12.0,5.0,0.0,14.0,14.0,44.0,1999
458,Loy Vaught,PF,30.0,DET,37.0,10.0,481.0,59.0,155.0,0.381,0.0,1.0,0.0,59.0,154.0,0.383,0.381,9.0,14.0,0.643,36.0,110.0,146.0,11.0,15.0,6.0,17.0,54.0,127.0,1999
459,Stojko Vranković,C,35.0,LAC,2.0,0.0,12.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,1999
460,Antoine Walker,PF,22.0,BOS,42.0,41.0,1549.0,303.0,735.0,0.412,65.0,176.0,0.369,238.0,559.0,0.426,0.456,113.0,202.0,0.559,106.0,253.0,359.0,130.0,63.0,28.0,119.0,142.0,784.0,1999
461,Samaki Walker,PF,22.0,DAL,39.0,2.0,568.0,88.0,190.0,0.463,0.0,1.0,0.0,88.0,189.0,0.466,0.463,53.0,98.0,0.541,46.0,97.0,143.0,6.0,9.0,16.0,37.0,87.0,229.0,1999
462,Ben Wallace,C,24.0,WAS,46.0,16.0,1231.0,115.0,199.0,0.578,0.0,0.0,0.0,115.0,199.0,0.578,0.578,47.0,132.0,0.356,137.0,247.0,384.0,18.0,50.0,90.0,36.0,111.0,277.0,1999
463,John Wallace,SF,24.0,TOR,48.0,3.0,812.0,153.0,354.0,0.432,0.0,0.0,0.0,153.0,354.0,0.432,0.432,105.0,150.0,0.7,54.0,117.0,171.0,46.0,12.0,43.0,70.0,92.0,411.0,1999
464,Rasheed Wallace,PF,24.0,POR,49.0,18.0,1414.0,242.0,476.0,0.508,13.0,31.0,0.419,229.0,445.0,0.515,0.522,131.0,179.0,0.732,57.0,184.0,241.0,60.0,48.0,54.0,80.0,175.0,628.0,1999
465,Rex Walters,SG,28.0,MIA,33.0,13.0,506.0,35.0,95.0,0.368,12.0,38.0,0.316,23.0,57.0,0.404,0.432,19.0,23.0,0.826,10.0,40.0,50.0,58.0,10.0,3.0,32.0,63.0,101.0,1999
466,Charlie Ward,PG,28.0,NYK,50.0,50.0,1556.0,135.0,334.0,0.404,53.0,149.0,0.356,82.0,185.0,0.443,0.484,55.0,78.0,0.705,23.0,149.0,172.0,271.0,103.0,8.0,131.0,105.0,378.0,1999
467,Eric Washington,SG,24.0,DEN,38.0,6.0,761.0,73.0,184.0,0.397,37.0,97.0,0.381,36.0,87.0,0.414,0.497,22.0,32.0,0.688,35.0,54.0,89.0,30.0,25.0,18.0,34.0,87.0,205.0,1999
468,Jamie Watson,SF,26.0,MIA,3.0,0.0,18.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1999
469,Clarence Weatherspoon,SF,28.0,MIA,49.0,3.0,1040.0,141.0,264.0,0.534,0.0,0.0,0.0,141.0,264.0,0.534,0.534,115.0,143.0,0.804,72.0,171.0,243.0,34.0,28.0,17.0,61.0,107.0,397.0,1999
470,Chris Webber,PF,25.0,SAC,42.0,42.0,1719.0,378.0,778.0,0.486,4.0,34.0,0.118,374.0,744.0,0.503,0.488,79.0,174.0,0.454,149.0,396.0,545.0,173.0,60.0,89.0,148.0,145.0,839.0,1999
471,Bonzi Wells,SF,22.0,POR,7.0,0.0,35.0,11.0,20.0,0.55,1.0,3.0,0.333,10.0,17.0,0.588,0.575,8.0,18.0,0.444,4.0,5.0,9.0,3.0,1.0,1.0,6.0,5.0,31.0,1999
472,Bill Wennington,C,35.0,CHI,38.0,3.0,451.0,62.0,178.0,0.348,1.0,1.0,1.0,61.0,177.0,0.345,0.351,18.0,22.0,0.818,20.0,59.0,79.0,18.0,13.0,12.0,17.0,79.0,143.0,1999
473,David Wesley,PG,28.0,CHH,50.0,50.0,1848.0,243.0,545.0,0.446,61.0,170.0,0.359,182.0,375.0,0.485,0.502,159.0,191.0,0.832,23.0,138.0,161.0,322.0,100.0,10.0,142.0,130.0,706.0,1999
474,Doug West,SG,31.0,VAN,14.0,2.0,294.0,31.0,65.0,0.477,0.0,2.0,0.0,31.0,63.0,0.492,0.477,19.0,25.0,0.76,5.0,20.0,25.0,19.0,16.0,7.0,12.0,38.0,81.0,1999
475,Mark West,C,38.0,ATL,49.0,0.0,499.0,22.0,59.0,0.373,0.0,0.0,0.0,22.0,59.0,0.373,0.373,16.0,45.0,0.356,49.0,76.0,125.0,13.0,4.0,22.0,17.0,81.0,60.0,1999
476,DeJuan Wheat,PG,25.0,VAN,46.0,0.0,590.0,73.0,193.0,0.378,22.0,60.0,0.367,51.0,133.0,0.383,0.435,40.0,55.0,0.727,11.0,34.0,45.0,102.0,26.0,2.0,48.0,59.0,208.0,1999
477,Tyson Wheeler,PG,23.0,DEN,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1999
478,Jahidi White,PF,22.0,WAS,20.0,0.0,191.0,17.0,32.0,0.531,0.0,0.0,0.0,17.0,32.0,0.531,0.531,15.0,35.0,0.429,23.0,35.0,58.0,1.0,3.0,11.0,16.0,39.0,49.0,1999
479,Chris Whitney,PG,27.0,WAS,39.0,1.0,441.0,64.0,156.0,0.41,32.0,95.0,0.337,32.0,61.0,0.525,0.513,27.0,31.0,0.871,8.0,39.0,47.0,69.0,18.0,2.0,36.0,49.0,187.0,1999
480,Dominique Wilkins,SF,39.0,ORL,27.0,2.0,252.0,50.0,132.0,0.379,5.0,19.0,0.263,45.0,113.0,0.398,0.398,29.0,42.0,0.69,30.0,41.0,71.0,16.0,4.0,1.0,23.0,19.0,134.0,1999
481,Gerald Wilkins,SG,35.0,ORL,3.0,0.0,28.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,1999
482,Aaron Williams,PF,27.0,SEA,40.0,2.0,458.0,52.0,123.0,0.423,0.0,1.0,0.0,52.0,122.0,0.426,0.423,54.0,74.0,0.73,54.0,74.0,128.0,22.0,14.0,24.0,30.0,75.0,158.0,1999
483,Alvin Williams,PG,24.0,TOR,50.0,45.0,1051.0,95.0,237.0,0.401,14.0,42.0,0.333,81.0,195.0,0.415,0.43,44.0,52.0,0.846,19.0,63.0,82.0,130.0,51.0,12.0,56.0,94.0,248.0,1999
484,Brandon Williams,SG,23.0,SAS,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1999
485,Eric Williams,SF,26.0,DEN,38.0,8.0,780.0,80.0,219.0,0.365,6.0,26.0,0.231,74.0,193.0,0.383,0.379,111.0,139.0,0.799,34.0,47.0,81.0,37.0,27.0,8.0,49.0,76.0,277.0,1999
486,Herb Williams,C,40.0,NYK,6.0,0.0,34.0,4.0,8.0,0.5,0.0,0.0,0.0,4.0,8.0,0.5,0.5,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,2.0,10.0,1999
487,Hot Rod Williams,C,36.0,DAL,25.0,11.0,403.0,11.0,33.0,0.333,0.0,0.0,0.0,11.0,33.0,0.333,0.333,7.0,10.0,0.7,36.0,47.0,83.0,15.0,13.0,18.0,13.0,49.0,29.0,1999
488,Jason Williams,PG,23.0,SAC,50.0,50.0,1805.0,231.0,617.0,0.374,100.0,323.0,0.31,131.0,294.0,0.446,0.455,79.0,105.0,0.752,14.0,139.0,153.0,299.0,95.0,1.0,143.0,91.0,641.0,1999
489,Jayson Williams,C,30.0,NJN,30.0,30.0,1020.0,97.0,218.0,0.445,0.0,2.0,0.0,97.0,216.0,0.449,0.445,48.0,85.0,0.565,147.0,213.0,360.0,33.0,24.0,60.0,46.0,126.0,242.0,1999
490,Jerome Williams,PF,25.0,DET,50.0,10.0,1154.0,124.0,248.0,0.5,0.0,0.0,0.0,124.0,248.0,0.5,0.5,107.0,159.0,0.673,158.0,191.0,349.0,23.0,63.0,7.0,41.0,108.0,355.0,1999
491,Micheal Williams,PG,32.0,TOR,2.0,0.0,15.0,1.0,5.0,0.2,0.0,0.0,0.0,1.0,5.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1999
492,Monty Williams,SF,27.0,DEN,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999
493,Scott Williams,C,30.0,TOT,7.0,0.0,46.0,5.0,17.0,0.294,0.0,0.0,0.0,5.0,17.0,0.294,0.294,4.0,7.0,0.571,3.0,11.0,14.0,1.0,3.0,2.0,4.0,9.0,14.0,1999
496,Shammond Williams,PG,23.0,ATL,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1999
497,Travis Williams,SF,29.0,CHH,8.0,0.0,62.0,6.0,13.0,0.462,0.0,0.0,0.0,6.0,13.0,0.462,0.462,3.0,4.0,0.75,6.0,13.0,19.0,2.0,2.0,1.0,6.0,10.0,15.0,1999
498,Walt Williams,SF,28.0,POR,48.0,16.0,1044.0,147.0,347.0,0.424,63.0,144.0,0.438,84.0,203.0,0.414,0.514,89.0,107.0,0.832,36.0,107.0,143.0,80.0,37.0,28.0,63.0,101.0,446.0,1999
499,Corliss Williamson,SF,25.0,SAC,50.0,50.0,1374.0,269.0,555.0,0.485,1.0,5.0,0.2,268.0,550.0,0.487,0.486,120.0,188.0,0.638,85.0,121.0,206.0,66.0,30.0,8.0,75.0,118.0,659.0,1999
500,Kevin Willis,C,36.0,TOR,42.0,38.0,1216.0,187.0,447.0,0.418,0.0,2.0,0.0,187.0,445.0,0.42,0.418,130.0,155.0,0.839,109.0,241.0,350.0,67.0,28.0,28.0,86.0,134.0,504.0,1999
501,David Wingate,SG,35.0,NYK,20.0,0.0,92.0,7.0,16.0,0.438,0.0,0.0,0.0,7.0,16.0,0.438,0.438,0.0,0.0,0.0,3.0,5.0,8.0,5.0,4.0,0.0,6.0,10.0,14.0,1999
502,Trevor Winter,C,25.0,MIN,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1999
503,Joe Wolf,PF,34.0,CHH,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1999
504,Haywoode Workman,PG,33.0,MIL,29.0,29.0,815.0,73.0,170.0,0.429,17.0,47.0,0.362,56.0,123.0,0.455,0.479,37.0,47.0,0.787,14.0,88.0,102.0,172.0,32.0,1.0,63.0,53.0,200.0,1999
505,Lorenzen Wright,C,23.0,LAC,48.0,15.0,1135.0,119.0,260.0,0.458,0.0,1.0,0.0,119.0,259.0,0.459,0.458,81.0,117.0,0.692,142.0,219.0,361.0,33.0,26.0,36.0,48.0,162.0,319.0,1999
506,Korleone Young,SF,20.0,DET,3.0,0.0,15.0,5.0,10.0,0.5,1.0,4.0,0.25,4.0,6.0,0.667,0.55,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,13.0,1999
